INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OCCUPATION	OCCUPATION_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	768	Togo	TGO	0.97835765	8.532096072	Sub-Saharan Africa	2011	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical Support Workers	1.064516129032258	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_4	Both sexes or no breakdown by sex, clerical support workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	768	Togo	TGO	0.97835765	8.532096072	Sub-Saharan Africa	2015	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical Support Workers	1.0117749672917575	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_4	Both sexes or no breakdown by sex, clerical support workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	768	Togo	TGO	0.97835765	8.532096072	Sub-Saharan Africa	2017	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical Support Workers	0.9812637034084114	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_4	Both sexes or no breakdown by sex, clerical support workers	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2018	_T	Both sexes or no breakdown by sex	ISCO08	All occupations	1.0634920634920637	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08	Both sexes or no breakdown by sex, all occupations	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2017	_T	Both sexes or no breakdown by sex	ISCO08	All occupations	0.6747967479674797	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08	Both sexes or no breakdown by sex, all occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	531	Curaçao	CUW	-68.95033464	12.15058042	Latin America and the Caribbean	2018	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	1.0633802816901408	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical Support Workers	1.0625	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_4	Both sexes or no breakdown by sex, clerical support workers	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	ISCO08_6	Skilled Agricultural, Forestry and Fishery Workers	1.0609756097560976	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_6	Both sexes or no breakdown by sex, skilled agricultural, forestry and fishery workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2018	_T	Both sexes or no breakdown by sex	ISCO08_6	Skilled Agricultural, Forestry and Fishery Workers	1.0	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_6	Both sexes or no breakdown by sex, skilled agricultural, forestry and fishery workers	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2019	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	1.060669293523503	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2018	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	1.0231149610311403	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.8781232254400908	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2012	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.8438388229393078	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.8377574180690877	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2014	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.8281671354423407	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2017	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.8057715719645209	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2002	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.7963926035991414	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2013	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.7932237641895199	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.7842632382711227	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2010	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.782911822286148	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2003	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.7775131014768938	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2008	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.7686897501475507	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2005	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.742281879194631	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2009	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.7392033933856946	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2004	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.7306301161241195	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2006	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.6516308925615034	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2007	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.6404782237403928	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	2019	_T	Both sexes or no breakdown by sex	ISCO08_1	Managers	1.0571428571428572	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_1	Both sexes or no breakdown by sex, managers	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	2018	_T	Both sexes or no breakdown by sex	ISCO08_1	Managers	0.8918918918918918	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_1	Both sexes or no breakdown by sex, managers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	2017	_T	Both sexes or no breakdown by sex	ISCO08_1	Managers	0.5068493150684932	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_1	Both sexes or no breakdown by sex, managers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2017	_T	Both sexes or no breakdown by sex	ISCO08_2	Professionals	1.0546448087431697	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_2	Both sexes or no breakdown by sex, professionals	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2014	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical Support Workers	1.054054054054054	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_4	Both sexes or no breakdown by sex, clerical support workers	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2006	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and Associate Professionals	1.0535714285714286	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_3	Both sexes or no breakdown by sex, technicians and associate professionals	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2012	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and Associate Professionals	0.9192546583850932	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_3	Both sexes or no breakdown by sex, technicians and associate professionals	False
