INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	92	British Virgin Islands	VGB	-64.63294223	18.42256578	Latin America and the Caribbean	2006	F	Female	Y15T19	15 to 19 years old	25.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	92	British Virgin Islands	VGB	-64.63294223	18.42256578	Latin America and the Caribbean	2007	F	Female	Y15T19	15 to 19 years old	27.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2000	F	Female	Y15T19	15 to 19 years old	45.6	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (Eurostat)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2001	F	Female	Y15T19	15 to 19 years old	42.8	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (Eurostat)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2002	F	Female	Y15T19	15 to 19 years old	40.9	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (Eurostat)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2003	F	Female	Y15T19	15 to 19 years old	39.8	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (Eurostat)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2004	F	Female	Y15T19	15 to 19 years old	41.1	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (Eurostat)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2005	F	Female	Y15T19	15 to 19 years old	39.3	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (Eurostat)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2006	F	Female	Y15T19	15 to 19 years old	41.2	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (Eurostat)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2007	F	Female	Y15T19	15 to 19 years old	42.1	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (Eurostat)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2008	F	Female	Y15T19	15 to 19 years old	44.2	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (Eurostat)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2009	F	Female	Y15T19	15 to 19 years old	47.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (Eurostat)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2010	F	Female	Y15T19	15 to 19 years old	42.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (Eurostat)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2011	F	Female	Y15T19	15 to 19 years old	41.7	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (Eurostat)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2012	F	Female	Y15T19	15 to 19 years old	42.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2013	F	Female	Y15T19	15 to 19 years old	42.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (Eurostat)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2014	F	Female	Y15T19	15 to 19 years old	41.3	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (Eurostat)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2015	F	Female	Y15T19	15 to 19 years old	39.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (Eurostat)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2016	F	Female	Y15T19	15 to 19 years old	38.2	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration UNSD	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2017	F	Female	Y15T19	15 to 19 years old	38.2	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Estimate Eurostat	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2018	F	Female	Y15T19	15 to 19 years old	38.9	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration Eurostat	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2000	F	Female	Y15T19	15 to 19 years old	22.7	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Myanmar 2001 Fertility and Reproductive Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2001	F	Female	Y15T19	15 to 19 years old	17.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Myanmar 2001 Fertility and Reproductive Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2005	F	Female	Y15T19	15 to 19 years old	18.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Myanmar 2007 Fertility and Reproductive Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2006	F	Female	Y15T19	15 to 19 years old	16.9	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Myanmar 2007 Fertility and Reproductive Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2007	F	Female	Y15T19	15 to 19 years old	16.7	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Myanmar 2007 Fertility and Reproductive Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2013	F	Female	Y15T19	15 to 19 years old	33.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Myanmar 2014 Census	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2014	F	Female	Y15T19	15 to 19 years old	36.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Myanmar 2015-2016 Demographic and Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2015	F	Female	Y15T19	15 to 19 years old	28.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2001	F	Female	Y15T19	15 to 19 years old	30.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Burundi 2002 Enquête Socio-démographique et de Santé de la Reproduction	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2005	F	Female	Y15T19	15 to 19 years old	73.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Burundi 2005 Multiple Indicator Cluster Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2008	F	Female	Y15T19	15 to 19 years old	50.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Burundi 2008 Census	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2009	F	Female	Y15T19	15 to 19 years old	65.2	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Burundi 2010 Demographic and Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2011	F	Female	Y15T19	15 to 19 years old	84.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Burundi 2012 Malaria Indicators Survey (MIS)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2015	F	Female	Y15T19	15 to 19 years old	58.2	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Burundi 2016 Demographic and Health Survey (DHS)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	112	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	2000	F	Female	Y15T19	15 to 19 years old	27.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	112	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	2001	F	Female	Y15T19	15 to 19 years old	25.8	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	112	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	2002	F	Female	Y15T19	15 to 19 years old	24.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	112	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	2003	F	Female	Y15T19	15 to 19 years old	23.8	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
