INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	LOWER_BOUND	UPPER_BOUND	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	516	Namibia	NAM	17.21907885	-22.13817068	Sub-Saharan Africa	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	14.9	PT	Percent	9.0	23.6	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	520	Nauru	NRU	166.92313	-0.528742623	Oceania, exc. Australia and New Zealand	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	15.5	PT	Percent	8.0	28.2	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	10.3	PT	Percent	6.1	17.0	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	3.5	PT	Percent	1.8	6.9	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	548	Vanuatu	VUT	167.0679779	-15.34445547	Oceania, exc. Australia and New Zealand	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	24.2	PT	Percent	13.3	40.3	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	3.2	PT	Percent	1.2	8.2	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	5.6	PT	Percent	3.2	9.5	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	13.9	PT	Percent	8.3	22.2	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	11.7	PT	Percent	7.7	17.3	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	3.4	PT	Percent	1.7	6.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	583	Micronesia (Federated States of)	FSM	158.225216	6.880670092	Oceania, exc. Australia and New Zealand	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	18.8	PT	Percent	10.2	32.2	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	584	Marshall Islands	MHL	171.0839119	7.110213497	Oceania, exc. Australia and New Zealand	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	15.0	PT	Percent	8.7	25.0	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	585	Palau	PLW	134.5733878	7.502307591	Oceania, exc. Australia and New Zealand	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	10.9	PT	Percent	5.5	20.2	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	14.6	PT	Percent	9.0	22.8	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	6.4	PT	Percent	3.6	11.2	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
