INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	isLatestValue
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	2003	F	Female	Y_GE15	15 years old and over	_T	All areas	6.45	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Household Budget Survey (HBS) to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	2003	M	Male	Y_GE15	15 years old and over	_T	All areas	6.37	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Household Budget Survey (HBS) to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	834	United Republic of Tanzania	TZA	35.0	-6.0	Sub-Saharan Africa	2006	F	Female	Y_GE05	5 years old and over	_T	All areas	6.95	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Integrated Labour Force Survey - Time Use Survey Module to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	834	United Republic of Tanzania	TZA	35.0	-6.0	Sub-Saharan Africa	2014	F	Female	Y_GE05	5 years old and over	_T	All areas	7.22	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Integrated Labour Force Survey - Time Use Survey Module to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	834	United Republic of Tanzania	TZA	35.0	-6.0	Sub-Saharan Africa	2006	M	Male	Y_GE05	5 years old and over	_T	All areas	5.8	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Integrated Labour Force Survey - Time Use Survey Module to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	834	United Republic of Tanzania	TZA	35.0	-6.0	Sub-Saharan Africa	2014	M	Male	Y_GE05	5 years old and over	_T	All areas	6.77	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Integrated Labour Force Survey - Time Use Survey Module to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	834	United Republic of Tanzania	TZA	35.0	-6.0	Sub-Saharan Africa	2006	F	Female	Y_GE15	15 years old and over	_T	All areas	8.4	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Integrated Labour Force Survey - Time Use Survey Module to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	834	United Republic of Tanzania	TZA	35.0	-6.0	Sub-Saharan Africa	2006	M	Male	Y_GE15	15 years old and over	_T	All areas	7.0	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Integrated Labour Force Survey - Time Use Survey Module to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2013	F	Female	Y_GE10	10 years old and over	_T	All areas	6.4	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Lao expenditure and consumption survey 2012/13 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2008	F	Female	Y_GE10	10 years old and over	_T	All areas	6.4	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Lao Expenditure and consumption survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2003	F	Female	Y_GE10	10 years old and over	_T	All areas	6.9	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Lao Expenditure and consumption survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2013	M	Male	Y_GE10	10 years old and over	_T	All areas	5.5	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Lao expenditure and consumption survey 2012/13 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2008	M	Male	Y_GE10	10 years old and over	_T	All areas	5.0	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Lao Expenditure and consumption survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2003	M	Male	Y_GE10	10 years old and over	_T	All areas	5.7	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Lao Expenditure and consumption survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2004	F	Female	Y15T64	15 to 64 years old	_T	All areas	7.5	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Module in Cambodia Socio-Economic Survey 2003-04 (CSES 2003-04) to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2004	M	Male	Y15T64	15 to 64 years old	_T	All areas	6.6	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Module in Cambodia Socio-Economic Survey 2003-04 (CSES 2003-04) to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	604	Peru	PER	-76.0	-10.0	Latin America and the Caribbean	2010	F	Female	Y_GE12	12 years old and over	_T	All areas	8.69	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the National Survey of Time Use 2010 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	604	Peru	PER	-76.0	-10.0	Latin America and the Caribbean	2010	M	Male	Y_GE12	12 years old and over	_T	All areas	8.29	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the National Survey of Time Use 2010 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	504	Morocco	MAR	-5.0	32.0	Northern Africa and Western Asia	2012	F	Female	Y_GE15	15 years old and over	_T	All areas	6.35	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the National Survey on time use in Morocco to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	504	Morocco	MAR	-5.0	32.0	Northern Africa and Western Asia	2012	M	Male	Y_GE15	15 years old and over	_T	All areas	6.13	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the National Survey on time use in Morocco to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	2012	M	Male	Y_GE12	12 years old and over	_T	All areas	4.2	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	2012	F	Female	Y_GE12	12 years old and over	_T	All areas	5.7	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.	2017	True
