INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	51.9	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	53.06	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	40	Austria	AUT	13.33333333	47.33333333	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	75.17	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	40	Austria	AUT	13.33333333	47.33333333	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	78.74	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	40	Austria	AUT	13.33333333	47.33333333	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	80.03	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	40	Austria	AUT	13.33333333	47.33333333	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	80.62	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	56	Belgium	BEL	4.0	50.83333333	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	79.26	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	56	Belgium	BEL	4.0	50.83333333	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	81.61	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	56	Belgium	BEL	4.0	50.83333333	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	80.72	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	56	Belgium	BEL	4.0	50.83333333	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	82.17	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	208	Denmark	DNK	10.0	56.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	88.72	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	208	Denmark	DNK	10.0	56.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	89.81	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	208	Denmark	DNK	10.0	56.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	92.26	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	208	Denmark	DNK	10.0	56.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	94.63	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	191	Croatia	HRV	15.5	45.16666666	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	56.55	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	191	Croatia	HRV	15.5	45.16666666	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	57.79	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	191	Croatia	HRV	15.5	45.16666666	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	61.94	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	191	Croatia	HRV	15.5	45.16666666	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	66.75	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	703	Slovakia	SVK	19.5	48.66666666	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	74.44	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	703	Slovakia	SVK	19.5	48.66666666	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	76.71	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	703	Slovakia	SVK	19.5	48.66666666	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	77.88	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	703	Slovakia	SVK	19.5	48.66666666	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	79.42	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	705	Slovenia	SVN	14.81666666	46.11666666	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	69.91	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	705	Slovenia	SVN	14.81666666	46.11666666	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	67.34	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	705	Slovenia	SVN	14.81666666	46.11666666	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	68.35	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	705	Slovenia	SVN	14.81666666	46.11666666	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	72.68	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	724	Spain	ESP	-4.0	40.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	66.53	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	724	Spain	ESP	-4.0	40.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	67.09	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	724	Spain	ESP	-4.0	40.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	69.81	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	724	Spain	ESP	-4.0	40.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	71.57	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	752	Sweden	SWE	15.0	62.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	92.01	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	752	Sweden	SWE	15.0	62.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	92.77	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	752	Sweden	SWE	15.0	62.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	93.18	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	752	Sweden	SWE	15.0	62.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	94.78	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	62.1	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	53.3	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	55.25	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	60.34	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	39.93	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	40.01	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	45.88	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	49.76	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	643	Russian Federation	RUS	100.0	60.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	67.97	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
