INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	31	Azerbaijan	AZE	47.5	40.5	Northern Africa and Western Asia	2014	_T	Both sexes or no breakdown by sex	99.45	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:36	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	31	Azerbaijan	AZE	47.5	40.5	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	99.07	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:36	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	31	Azerbaijan	AZE	47.5	40.5	Northern Africa and Western Asia	2012	_T	Both sexes or no breakdown by sex	99.09	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:36	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	31	Azerbaijan	AZE	47.5	40.5	Northern Africa and Western Asia	2011	_T	Both sexes or no breakdown by sex	99.04	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	31	Azerbaijan	AZE	47.5	40.5	Northern Africa and Western Asia	2010	_T	Both sexes or no breakdown by sex	98.72	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	31	Azerbaijan	AZE	47.5	40.5	Northern Africa and Western Asia	2009	_T	Both sexes or no breakdown by sex	98.55	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	31	Azerbaijan	AZE	47.5	40.5	Northern Africa and Western Asia	2008	_T	Both sexes or no breakdown by sex	99.19	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	31	Azerbaijan	AZE	47.5	40.5	Northern Africa and Western Asia	2007	_T	Both sexes or no breakdown by sex	99.58	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	2015	_T	Both sexes or no breakdown by sex	98.92	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:36	2017	5100				SEX	_T	Both sexes or no breakdown by sex	True
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	2014	_T	Both sexes or no breakdown by sex	99.0	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:36	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	99.39	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:36	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	2012	_T	Both sexes or no breakdown by sex	98.52	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:36	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	2011	_T	Both sexes or no breakdown by sex	97.73	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	2010	_T	Both sexes or no breakdown by sex	98.57	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	2009	_T	Both sexes or no breakdown by sex	98.91	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	2007	_T	Both sexes or no breakdown by sex	96.58	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	2006	_T	Both sexes or no breakdown by sex	93.24	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	1977	_T	Both sexes or no breakdown by sex	59.69	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:31	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	1976	_T	Both sexes or no breakdown by sex	57.93	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:31	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	1975	_T	Both sexes or no breakdown by sex	53.51	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:31	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	1974	_T	Both sexes or no breakdown by sex	47.31	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:31	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	1973	_T	Both sexes or no breakdown by sex	33.53	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:31	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	1972	_T	Both sexes or no breakdown by sex	37.48	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:31	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	2005	_T	Both sexes or no breakdown by sex	92.31	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	2004	_T	Both sexes or no breakdown by sex	93.74	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	2003	_T	Both sexes or no breakdown by sex	93.8	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:34	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	2002	_T	Both sexes or no breakdown by sex	94.47	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:34	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	2001	_T	Both sexes or no breakdown by sex	94.47	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:34	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	2000	_T	Both sexes or no breakdown by sex	93.26	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:34	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	12	Algeria	DZA	3.0	28.0	Northern Africa and Western Asia	1998	_T	Both sexes or no breakdown by sex	90.84	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:34	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
