INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	DISABILITY_STATUS	DISABILITY_STATUS_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PWD	Persons without disability	7.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PWD	Both sexes or no breakdown by sex, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PWD	Persons without disability	7.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PWD	Both sexes or no breakdown by sex, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PWD	Persons without disability	5.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PWD	Both sexes or no breakdown by sex, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PWD	Persons without disability	5.1	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PWD	Both sexes or no breakdown by sex, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PWD	Persons without disability	4.7	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PWD	Both sexes or no breakdown by sex, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2017	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PWD	Persons without disability	4.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PWD	Both sexes or no breakdown by sex, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2018	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PWD	Persons without disability	3.7	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PWD	Both sexes or no breakdown by sex, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2019	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PWD	Persons without disability	3.5	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PWD	Both sexes or no breakdown by sex, not available or not specified, persons without disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2009	M	Male	_X	Not Available or not specified	PWD	Persons without disability	10.1	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	OE - Official estimates	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2010	M	Male	_X	Not Available or not specified	PWD	Persons without disability	10.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour force survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2011	M	Male	_X	Not Available or not specified	PWD	Persons without disability	9.1	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour force survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2012	M	Male	_X	Not Available or not specified	PWD	Persons without disability	8.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2013	M	Male	_X	Not Available or not specified	PWD	Persons without disability	7.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	PC - Census of Population and Housing	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2014	M	Male	_X	Not Available or not specified	PWD	Persons without disability	6.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2015	M	Male	_X	Not Available or not specified	PWD	Persons without disability	5.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2016	M	Male	_X	Not Available or not specified	PWD	Persons without disability	4.7	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2017	M	Male	_X	Not Available or not specified	PWD	Persons without disability	4.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2018	M	Male	_X	Not Available or not specified	PWD	Persons without disability	3.8	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2019	M	Male	_X	Not Available or not specified	PWD	Persons without disability	3.6	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2009	F	Female	_X	Not Available or not specified	PWD	Persons without disability	7.8	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour force survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PWD	Female, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2010	F	Female	_X	Not Available or not specified	PWD	Persons without disability	8.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour force survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PWD	Female, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2011	F	Female	_X	Not Available or not specified	PWD	Persons without disability	8.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	PC - Census of Population and Housing	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PWD	Female, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2012	F	Female	_X	Not Available or not specified	PWD	Persons without disability	7.7	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PWD	Female, not available or not specified, persons without disability	False
