INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	ICT_SKILL	ICT_SKILL_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2017	2017	_T	Both sexes or no breakdown by sex	ARSP	Using basic arithmetic formula in a spreadsheet	45.071	PT	Percent	C	Country Data	G	Global		Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__ARSP	Both sexes or no breakdown by sex, using basic arithmetic formula in a spreadsheet	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2019	2019	_T	Both sexes or no breakdown by sex	ARSP	Using basic arithmetic formula in a spreadsheet	44.77836	PT	Percent	C	Country Data	G	Global		Statistics Belgium (Statbel)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__ARSP	Both sexes or no breakdown by sex, using basic arithmetic formula in a spreadsheet	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2014	2014	_T	Both sexes or no breakdown by sex	PCPR	Writing a computer program using a specialized programming language	9.20008	PT	Percent	C	Country Data	G	Global		Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__PCPR	Both sexes or no breakdown by sex, writing a computer program using a specialized programming language	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2015	2015	_T	Both sexes or no breakdown by sex	PCPR	Writing a computer program using a specialized programming language	9.71241	PT	Percent	C	Country Data	G	Global		Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__PCPR	Both sexes or no breakdown by sex, writing a computer program using a specialized programming language	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2016	2016	_T	Both sexes or no breakdown by sex	PCPR	Writing a computer program using a specialized programming language	9.29387	PT	Percent	C	Country Data	G	Global		Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__PCPR	Both sexes or no breakdown by sex, writing a computer program using a specialized programming language	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2017	2017	_T	Both sexes or no breakdown by sex	PCPR	Writing a computer program using a specialized programming language	5.22668	PT	Percent	C	Country Data	G	Global		Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__PCPR	Both sexes or no breakdown by sex, writing a computer program using a specialized programming language	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2019	2019	_T	Both sexes or no breakdown by sex	PCPR	Writing a computer program using a specialized programming language	4.47006	PT	Percent	C	Country Data	G	Global		Statistics Belgium (Statbel)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__PCPR	Both sexes or no breakdown by sex, writing a computer program using a specialized programming language	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2014	2014	_T	Both sexes or no breakdown by sex	EMAIL	Sending e-mails with attached files	74.77739	PT	Percent	C	Country Data	G	Global		Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__EMAIL	Both sexes or no breakdown by sex, sending e-mails with attached files	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2015	2015	_T	Both sexes or no breakdown by sex	EMAIL	Sending e-mails with attached files	74.99185	PT	Percent	C	Country Data	G	Global		Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__EMAIL	Both sexes or no breakdown by sex, sending e-mails with attached files	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2016	2016	_T	Both sexes or no breakdown by sex	EMAIL	Sending e-mails with attached files	77.54457	PT	Percent	C	Country Data	G	Global		Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__EMAIL	Both sexes or no breakdown by sex, sending e-mails with attached files	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2017	2017	_T	Both sexes or no breakdown by sex	EMAIL	Sending e-mails with attached files	80.5395	PT	Percent	C	Country Data	G	Global		Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__EMAIL	Both sexes or no breakdown by sex, sending e-mails with attached files	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2014	2014	_T	Both sexes or no breakdown by sex	INST	Connecting and installing new devices	46.60865	PT	Percent	C	Country Data	G	Global		Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__INST	Both sexes or no breakdown by sex, connecting and installing new devices	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2015	2015	_T	Both sexes or no breakdown by sex	INST	Connecting and installing new devices	44.62492	PT	Percent	C	Country Data	G	Global		Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__INST	Both sexes or no breakdown by sex, connecting and installing new devices	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2016	2016	_T	Both sexes or no breakdown by sex	INST	Connecting and installing new devices	46.11699	PT	Percent	C	Country Data	G	Global		Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__INST	Both sexes or no breakdown by sex, connecting and installing new devices	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2017	2017	_T	Both sexes or no breakdown by sex	INST	Connecting and installing new devices	44.2665	PT	Percent	C	Country Data	G	Global		Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__INST	Both sexes or no breakdown by sex, connecting and installing new devices	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2014	2014	_T	Both sexes or no breakdown by sex	CMFL	Copying or moving a file or folder	68.38796	PT	Percent	C	Country Data	G	Global		Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__CMFL	Both sexes or no breakdown by sex, copying or moving a file or folder	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2015	2015	_T	Both sexes or no breakdown by sex	CMFL	Copying or moving a file or folder	67.97507	PT	Percent	C	Country Data	G	Global		Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__CMFL	Both sexes or no breakdown by sex, copying or moving a file or folder	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2016	2016	_T	Both sexes or no breakdown by sex	CMFL	Copying or moving a file or folder	70.61673	PT	Percent	C	Country Data	G	Global		Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__CMFL	Both sexes or no breakdown by sex, copying or moving a file or folder	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2017	2017	_T	Both sexes or no breakdown by sex	CMFL	Copying or moving a file or folder	60.37424	PT	Percent	C	Country Data	G	Global		Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__CMFL	Both sexes or no breakdown by sex, copying or moving a file or folder	False
