INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2017		F	Female	Y15T49	15 to 49 years old	37.3	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2018		F	Female	Y15T49	15 to 49 years old	38.5	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	True
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	1998		F	Female	Y15T49	15 to 49 years old	46.4	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	1999		F	Female	Y15T49	15 to 49 years old	47.0	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2000		F	Female	Y15T49	15 to 49 years old	47.5	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2001		F	Female	Y15T49	15 to 49 years old	48.1	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2002		F	Female	Y15T49	15 to 49 years old	48.5	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2003		F	Female	Y15T49	15 to 49 years old	48.9	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2004		F	Female	Y15T49	15 to 49 years old	50.7	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2005		F	Female	Y15T49	15 to 49 years old	52.5	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2006		F	Female	Y15T49	15 to 49 years old	54.2	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2007		F	Female	Y15T49	15 to 49 years old	55.7	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2008		F	Female	Y15T49	15 to 49 years old	57.1	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2009		F	Female	Y15T49	15 to 49 years old	60.3	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2010		F	Female	Y15T49	15 to 49 years old	63.3	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2011		F	Female	Y15T49	15 to 49 years old	66.2	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2012		F	Female	Y15T49	15 to 49 years old	68.9	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2013		F	Female	Y15T49	15 to 49 years old	71.4	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2014		F	Female	Y15T49	15 to 49 years old	73.9	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2015		F	Female	Y15T49	15 to 49 years old	76.6	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2016		F	Female	Y15T49	15 to 49 years old	77.3	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2017		F	Female	Y15T49	15 to 49 years old	77.8	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2018		F	Female	Y15T49	15 to 49 years old	78.4	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	True
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	1990		F	Female	Y15T49	15 to 49 years old	30.8	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	1991		F	Female	Y15T49	15 to 49 years old	33.6	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	1992		F	Female	Y15T49	15 to 49 years old	36.4	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	1993		F	Female	Y15T49	15 to 49 years old	39.2	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	1994		F	Female	Y15T49	15 to 49 years old	40.7	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	1995		F	Female	Y15T49	15 to 49 years old	42.2	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
