INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	98.96	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2012	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.06	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2011	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	97.88	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	96.82	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2009	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	97.76	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2008	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	95.69	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2007	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.06	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2004	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	95.92	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	1997	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	94.79	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	1986	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	89.54	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	630	Puerto Rico	PRI	-66.5	18.25	Latin America and the Caribbean	2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	98.83	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	630	Puerto Rico	PRI	-66.5	18.25	Latin America and the Caribbean	1990	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	93.17	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	630	Puerto Rico	PRI	-66.5	18.25	Latin America and the Caribbean	1980	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	93.75	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	626	Timor-Leste	TLS	125.9166667	-8.83333333	Eastern and South-Eastern Asia	2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	79.53	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	624	Guinea-Bissau	GNB	-15.0	12.0	Sub-Saharan Africa	2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	60.4	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	624	Guinea-Bissau	GNB	-15.0	12.0	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	59.49	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	624	Guinea-Bissau	GNB	-15.0	12.0	Sub-Saharan Africa	1979	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	36.4	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.44	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	1991	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.2	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	1981	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	97.94	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.22	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2004	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	95.85	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2000	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	95.91	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	1992	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	87.86	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	678	Sao Tome and Principe	STP	7.0	1.0	Sub-Saharan Africa	2012	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	96.74	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	678	Sao Tome and Principe	STP	7.0	1.0	Sub-Saharan Africa	2001	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	95.42	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	678	Sao Tome and Principe	STP	7.0	1.0	Sub-Saharan Africa	1991	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	93.85	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	678	Sao Tome and Principe	STP	7.0	1.0	Sub-Saharan Africa	1981	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	82.4	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	678	Sao Tome and Principe	STP	7.0	1.0	Sub-Saharan Africa	2008	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	80.2	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	1970	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	97.96	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	660	Anguilla	AIA	-63.16666666	18.25	Latin America and the Caribbean	1984	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.11	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	646	Rwanda	RWA	30.0	-2.0	Sub-Saharan Africa	2012	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	82.33	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	646	Rwanda	RWA	30.0	-2.0	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	77.62	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	646	Rwanda	RWA	30.0	-2.0	Sub-Saharan Africa	1991	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	74.9	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	646	Rwanda	RWA	30.0	-2.0	Sub-Saharan Africa	1978	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	52.26	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	646	Rwanda	RWA	30.0	-2.0	Sub-Saharan Africa	2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	77.34	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	643	Russian Federation	RUS	100.0	60.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.71	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	643	Russian Federation	RUS	100.0	60.0	Europe and Northern America	2002	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.72	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	643	Russian Federation	RUS	100.0	60.0	Europe and Northern America	1989	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.72	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	600	Paraguay	PRY	-58.0	-23.0	Latin America and the Caribbean	2008	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	97.96	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	600	Paraguay	PRY	-58.0	-23.0	Latin America and the Caribbean	2007	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	98.79	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	600	Paraguay	PRY	-58.0	-23.0	Latin America and the Caribbean	1992	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	95.61	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
