INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	AGE	AGE_DESC	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2000	2000	Y15T49	15 to 49 years old	F	Female	77.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2001	2001	Y15T49	15 to 49 years old	F	Female	77.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2002	2002	Y15T49	15 to 49 years old	F	Female	77.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2003	2003	Y15T49	15 to 49 years old	F	Female	77.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2004	2004	Y15T49	15 to 49 years old	F	Female	76.9	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2005	2005	Y15T49	15 to 49 years old	F	Female	76.8	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2006	2006	Y15T49	15 to 49 years old	F	Female	76.7	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2007	2007	Y15T49	15 to 49 years old	F	Female	76.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2008	2008	Y15T49	15 to 49 years old	F	Female	76.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2009	2009	Y15T49	15 to 49 years old	F	Female	76.8	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2010	2010	Y15T49	15 to 49 years old	F	Female	77.2	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2011	2011	Y15T49	15 to 49 years old	F	Female	77.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2012	2012	Y15T49	15 to 49 years old	F	Female	77.7	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2013	2013	Y15T49	15 to 49 years old	F	Female	77.9	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2014	2014	Y15T49	15 to 49 years old	F	Female	78.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2015	2015	Y15T49	15 to 49 years old	F	Female	78.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2016	2016	Y15T49	15 to 49 years old	F	Female	78.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2017	2017	Y15T49	15 to 49 years old	F	Female	78.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2018	2018	Y15T49	15 to 49 years old	F	Female	78.2	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2019	2019	Y15T49	15 to 49 years old	F	Female	78.2	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2020	2020	Y15T49	15 to 49 years old	F	Female	78.2	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	9	Oceania					2021	2021	Y15T49	15 to 49 years old	F	Female	78.2	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
