INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2004	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2006	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2011	F	Female	99.9	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2002	F	Female	99.6	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2013	F	Female	99.9	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2014	F	Female	99.9	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2015	F	Female	99.9	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	True
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2003	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2008	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2000	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2005	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2007	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2009	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2010	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2001	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2004	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2006	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2011	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2002	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2012	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2014	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2015	F	Female	99.9	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2016	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2017	F	Female	99.9	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	True
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2008	F	Female	99.1	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2007	F	Female	99.4	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2009	F	Female	98.9	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2010	F	Female	98.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2011	F	Female	98.6	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2012	F	Female	98.6	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2013	F	Female	98.4	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2014	F	Female	98.1	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
