INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	LOWER_BOUND	UPPER_BOUND	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	1995	F	Female	695	PER_100000_LIVE_BIRTHS	Per 100,000 live births	521	910	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	1996	F	Female	664	PER_100000_LIVE_BIRTHS	Per 100,000 live births	500	869	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	1997	F	Female	632	PER_100000_LIVE_BIRTHS	Per 100,000 live births	478	828	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	1998	F	Female	602	PER_100000_LIVE_BIRTHS	Per 100,000 live births	457	793	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	1999	F	Female	573	PER_100000_LIVE_BIRTHS	Per 100,000 live births	435	754	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2000	F	Female	546	PER_100000_LIVE_BIRTHS	Per 100,000 live births	417	720	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2001	F	Female	519	PER_100000_LIVE_BIRTHS	Per 100,000 live births	397	686	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2002	F	Female	493	PER_100000_LIVE_BIRTHS	Per 100,000 live births	379	649	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2003	F	Female	468	PER_100000_LIVE_BIRTHS	Per 100,000 live births	360	618	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2004	F	Female	444	PER_100000_LIVE_BIRTHS	Per 100,000 live births	340	588	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2005	F	Female	418	PER_100000_LIVE_BIRTHS	Per 100,000 live births	319	555	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2006	F	Female	392	PER_100000_LIVE_BIRTHS	Per 100,000 live births	299	527	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2007	F	Female	366	PER_100000_LIVE_BIRTHS	Per 100,000 live births	277	495	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2008	F	Female	341	PER_100000_LIVE_BIRTHS	Per 100,000 live births	255	465	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2009	F	Female	316	PER_100000_LIVE_BIRTHS	Per 100,000 live births	234	440	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2010	F	Female	294	PER_100000_LIVE_BIRTHS	Per 100,000 live births	215	415	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2011	F	Female	271	PER_100000_LIVE_BIRTHS	Per 100,000 live births	196	389	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	418	Lao People's Democratic Republic	LAO	105.0	18.0	Eastern and South-Eastern Asia	2012	F	Female	250	PER_100000_LIVE_BIRTHS	Per 100,000 live births	179	367	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
