INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2018	2018	_T	Both sexes or no breakdown by sex	76.69	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2017	2017	_T	Both sexes or no breakdown by sex	63.5	PT	Percent	C	Country Data	G	Global		State Committee of the Republic of Uzbekistan on Statistics	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2018	2018	_T	Both sexes or no breakdown by sex	68.1	PT	Percent	C	Country Data	G	Global		State Committee of the Republic of Uzbekistan on Statistics	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2018	2018	_T	Both sexes or no breakdown by sex	44.62	PT	Percent	C	Country Data	G	Global		Central Statistical Office	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2018	2017-2018	F	Female	33.4	PT	Percent	C	Country Data	G	Global	Age range: 15-49	MICS 2018	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2018	2017-2018	F	Female	68.0	PT	Percent	C	Country Data	G	Global	Age range: 15-49	MICS 2018	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	296	Kiribati	KIR	-157.5643005	1.768837732	Oceania, exc. Australia and New Zealand	2019	2018-2019	F	Female	52.7	PT	Percent	C	Country Data	G	Global	Age range: 15-49	MICS 2019	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	624	Guinea-Bissau	GNB	-14.40182514	12.11760394	Sub-Saharan Africa	2019	2018-2019	F	Female	60.7	PT	Percent	C	Country Data	G	Global	Age range: 15-49	MICS 2019	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2018	2018	F	Female	83.07	PT	Percent	C	Country Data	G	Global		Ministry of Post, Telecommunications, Technologies and Digital	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2014	2014	F	Female	70.66	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2015	2015	F	Female	70.47	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2016	2016	F	Female	69.84	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2017	2017	F	Female	79.72	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2018	2018	F	Female	79.34	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2019	2019	F	Female	79.43	PT	Percent	C	Country Data	G	Global		State Statistical Committee	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2015	2015	F	Female	100.0	PT	Percent	C	Country Data	G	Global	Population age 15+	Information and E-Government Authority	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2016	2016	F	Female	100.0	PT	Percent	C	Country Data	G	Global	Population age 15+	Information and E-Government Authority	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2017	2017	F	Female	100.0	PT	Percent	C	Country Data	G	Global	Population age 15+	Information and E-Government Authority	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2018	2018	F	Female	100.0	PT	Percent	C	Country Data	G	Global	Population age 15+	Information and E-Government Authority	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2019	2019	F	Female	100.0	PT	Percent	C	Country Data	G	Global	Population age 15+	Telecommunications Regulatory Authority (TRA)	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2017	2017	F	Female	30.91	PT	Percent	C	Country Data	G	Global		Bangladesh Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2017	2017	F	Female	72.64	PT	Percent	C	Country Data	G	Global		The Statistical Committee of the Republic of Armenia	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2018	2018	F	Female	76.82	PT	Percent	C	Country Data	G	Global		The Statistical Committee of the Republic of Armenia	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2014	2014	F	Female	85.34	PT	Percent	C	Country Data	G	Global		Brazilian Internet Steering Committee	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2015	2015	F	Female	85.46	PT	Percent	C	Country Data	G	Global		Brazilian Internet Steering Committee	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2016	2016	F	Female	83.95	PT	Percent	C	Country Data	G	Global		Brazilian Internet Steering Committee	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2017	2017	F	Female	83.58	PT	Percent	C	Country Data	G	Global		Brazilian Institute of Geography and Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2018	2018	F	Female	84.01	PT	Percent	C	Country Data	G	Global		Brazilian Institute of Geography and Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2019	2019	F	Female	85.79	PT	Percent	C	Country Data	G	Global		NIC.br	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	92	British Virgin Islands	VGB	-64.63294223	18.42256578	Latin America and the Caribbean	2016	2016	F	Female	78.23	PT	Percent	C	Country Data	G	Global		Telecommunications Regulatory Commission	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	92	British Virgin Islands	VGB	-64.63294223	18.42256578	Latin America and the Caribbean	2017	2017	F	Female	77.42	PT	Percent	C	Country Data	G	Global		Telecommunications Regulatory Commission	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	96	Brunei Darussalam	BRN	114.6288563	4.49736984	Eastern and South-Eastern Asia	2016	2016	F	Female	99.0	PT	Percent	C	Country Data	G	Global	Population age 15+	Authority for Info-communications Technology Industry of Brunei Darussalam	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	96	Brunei Darussalam	BRN	114.6288563	4.49736984	Eastern and South-Eastern Asia	2019	2019	F	Female	98.7	PT	Percent	C	Country Data	G	Global	Population age 15+	Authority for Info-communications Technology Industry of Brunei Darussalam	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2017	2017	F	Female	57.44	PT	Percent	C	Country Data	G	Global		Central Statistical Organization	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2014	2014	F	Female	7.27	PT	Percent	C	Country Data	G	Global		Institut de Statistiques et d'tudes Economiques	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2017	2017	F	Female	11.87	PT	Percent	C	Country Data	G	Global		Institut de Statistiques et d'tudes Economiques	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	112	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	2017	2017	F	Female	94.99	PT	Percent	C	Country Data	G	Global		National Statistical Committee of the Republic of Belarus (Belstat)	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	112	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	2018	2018	F	Female	95.7	PT	Percent	C	Country Data	G	Global		National Statistical Committee of the Republic of Belarus (Belstat)	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	112	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	2019	2019	F	Female	96.26	PT	Percent	C	Country Data	G	Global		Национальный статистический комитет Республики Беларусь	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2017	2017	F	Female	26.9	PT	Percent	C	Country Data	G	Global		National Institute of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2018	2018	F	Female	33.08	PT	Percent	C	Country Data	G	Global		National Institute of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2015	2015	F	Female	68.46	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estatística	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2016	2016	F	Female	71.19	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estatística	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2017	2017	F	Female	73.75	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estatística	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2019	2019	F	Female	70.83	PT	Percent	C	Country Data	G	Global		INSTITUTO NACIONAL DE ESTATISTICA	2021	3000	IT_MOB_OWN			SEX	F	Female	True
