INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	21.6	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	20.2	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	19.3	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	18.2	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2017	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	15.3	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2018	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	15.0	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2019	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	13.7	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2015	M	Male	Y15T24	15 to 24 years old	11.2	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2017	M	Male	Y15T24	15 to 24 years old	10.5	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2018	M	Male	Y15T24	15 to 24 years old	8.2	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2019	M	Male	Y15T24	15 to 24 years old	9.0	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2015	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	18.6	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2017	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	17.4	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2018	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	13.6	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2019	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	14.9	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2015	F	Female	Y15T24	15 to 24 years old	25.2	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2017	F	Female	Y15T24	15 to 24 years old	23.6	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2018	F	Female	Y15T24	15 to 24 years old	18.6	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2019	F	Female	Y15T24	15 to 24 years old	20.4	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2014	M	Male	Y15T24	15 to 24 years old	3.9	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old	HIES - Living standards survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2017	M	Male	Y15T24	15 to 24 years old	6.4	PT	Percent	C	Country data	G	Global	Data reference period: Noncalendar year	HIES - Living standards survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2014	F	Female	Y15T24	15 to 24 years old	3.7	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old	HIES - Living standards survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2017	F	Female	Y15T24	15 to 24 years old	6.0	PT	Percent	C	Country data	G	Global	Data reference period: Noncalendar year	HIES - Living standards survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	3.8	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old	HIES - Living standards survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2017	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	6.2	PT	Percent	C	Country data	G	Global	Data reference period: Noncalendar year	HIES - Living standards survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	112	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	12.1	PT	Percent	C	Country data	G	Global		PC - Population census	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	112	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	2009	M	Male	Y15T24	15 to 24 years old	10.5	PT	Percent	C	Country data	G	Global		PC - Population census	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	112	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	2009	F	Female	Y15T24	15 to 24 years old	13.8	PT	Percent	C	Country data	G	Global		PC - Population census	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2000	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	10.3	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
