INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2000	_T	Both sexes or no breakdown by sex	18.24	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2001	_T	Both sexes or no breakdown by sex	17.51	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2002	_T	Both sexes or no breakdown by sex	17.4	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2006	_T	Both sexes or no breakdown by sex	19.99	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2007	_T	Both sexes or no breakdown by sex	18.07	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2008	_T	Both sexes or no breakdown by sex	17.17	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2011	_T	Both sexes or no breakdown by sex	17.71	PT	Percent	C	Country Data	G	Global	Data reference period: Second semester	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2012	_T	Both sexes or no breakdown by sex	17.44	PT	Percent	C	Country Data	G	Global	Data reference period: Second semester	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2014	_T	Both sexes or no breakdown by sex	17.65	PT	Percent	C	Country Data	G	Global	Data reference period: Second semester	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2015	_T	Both sexes or no breakdown by sex	16.28	PT	Percent	C	Country Data	G	Global	Data reference period: Second semester	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2016	_T	Both sexes or no breakdown by sex	17.6	PT	Percent	C	Country Data	G	Global	Data reference period: Second semester	2017	SEX	_T	Both sexes or no breakdown by sex	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2009	_T	Both sexes or no breakdown by sex	15.67	PT	Percent	C	Country Data	G	Global		2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	17.87	PT	Percent	C	Country Data	G	Global		2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	729	Sudan	SDN	30.0	15.0	Northern Africa and Western Asia	1990	_T	Both sexes or no breakdown by sex	34.6	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	729	Sudan	SDN	30.0	15.0	Northern Africa and Western Asia	1993	_T	Both sexes or no breakdown by sex	38.13	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	729	Sudan	SDN	30.0	15.0	Northern Africa and Western Asia	1996	_T	Both sexes or no breakdown by sex	35.37	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	729	Sudan	SDN	30.0	15.0	Northern Africa and Western Asia	2008	_T	Both sexes or no breakdown by sex	35.6	PT	Percent	C	Country Data	G	Global		2017	SEX	_T	Both sexes or no breakdown by sex	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	788	Tunisia	TUN	9.0	34.0	Northern Africa and Western Asia	1997	_T	Both sexes or no breakdown by sex	38.83	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	788	Tunisia	TUN	9.0	34.0	Northern Africa and Western Asia	2006	_T	Both sexes or no breakdown by sex	30.61	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	788	Tunisia	TUN	9.0	34.0	Northern Africa and Western Asia	2007	_T	Both sexes or no breakdown by sex	31.01	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	788	Tunisia	TUN	9.0	34.0	Northern Africa and Western Asia	2008	_T	Both sexes or no breakdown by sex	30.76	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	788	Tunisia	TUN	9.0	34.0	Northern Africa and Western Asia	2009	_T	Both sexes or no breakdown by sex	29.6	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	788	Tunisia	TUN	9.0	34.0	Northern Africa and Western Asia	2010	_T	Both sexes or no breakdown by sex	31.19	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	788	Tunisia	TUN	9.0	34.0	Northern Africa and Western Asia	2011	_T	Both sexes or no breakdown by sex	31.99	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	788	Tunisia	TUN	9.0	34.0	Northern Africa and Western Asia	2012	_T	Both sexes or no breakdown by sex	35.15	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	788	Tunisia	TUN	9.0	34.0	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	33.25	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter	2017	SEX	_T	Both sexes or no breakdown by sex	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	788	Tunisia	TUN	9.0	34.0	Northern Africa and Western Asia	2005	_T	Both sexes or no breakdown by sex	31.87	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised; Data reference period: Second quarter	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	887	Yemen	YEM	48.0	15.0	Northern Africa and Western Asia	1994	_T	Both sexes or no breakdown by sex	32.68	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	887	Yemen	YEM	48.0	15.0	Northern Africa and Western Asia	2010	_T	Both sexes or no breakdown by sex	30.26	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	887	Yemen	YEM	48.0	15.0	Northern Africa and Western Asia	2014	_T	Both sexes or no breakdown by sex	25.8	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	_T	Both sexes or no breakdown by sex	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	887	Yemen	YEM	48.0	15.0	Northern Africa and Western Asia	1999	_T	Both sexes or no breakdown by sex	36.1	PT	Percent	C	Country Data	G	Global		2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	16	American Samoa	ASM	-170.0	-14.33333333	Oceania, exc. Australia and New Zealand	1990	_T	Both sexes or no breakdown by sex	30.77	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	184	Cook Islands	COK	-159.7666667	-21.23333333	Oceania, exc. Australia and New Zealand	1991	_T	Both sexes or no breakdown by sex	54.31	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	184	Cook Islands	COK	-159.7666667	-21.23333333	Oceania, exc. Australia and New Zealand	2001	_T	Both sexes or no breakdown by sex	63.34	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	184	Cook Islands	COK	-159.7666667	-21.23333333	Oceania, exc. Australia and New Zealand	2011	_T	Both sexes or no breakdown by sex	60.94	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	242	Fiji	FJI	175.0	-18.0	Oceania, exc. Australia and New Zealand	1996	_T	Both sexes or no breakdown by sex	44.38	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	242	Fiji	FJI	175.0	-18.0	Oceania, exc. Australia and New Zealand	2014	_T	Both sexes or no breakdown by sex	38.07	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
