INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	710	South Africa	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015]	2001	2015	14	1	5
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	728	South Sudan	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	30.32618773	7.290839152	1.0	4	Country or Area	Sub-Saharan Africa	[2008]	2008	2008	1	0	0
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	768	Togo	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2009]	2009	2009	1	0	0
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	800	Uganda	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2008, 2010, 2012]	2002	2012	4	0	2
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	834	United Republic of Tanzania	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2012]	2002	2012	2	0	1
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	716	Zimbabwe	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2012]	2002	2012	2	0	1
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	203	Czechia	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2006	2015	10	1	6
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	36	Australia	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	134.3499412	-25.57717202	1.0	4	Country or Area	Australia and New Zealand	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2004	2015	12	1	6
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	554	New Zealand	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	170.4755673	-43.98721568	1.0	4	Country or Area	Australia and New Zealand	[2006, 2011, 2012, 2014, 2015]	2006	2015	5	1	4
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	50	Bangladesh	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2001]	2001	2001	1	0	0
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	64	Bhutan	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	90.45098484	27.39598568	1.0	4	Country or Area	Central and Southern Asia	[2012]	2012	2012	1	0	1
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	356	India	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2011]	2011	2011	1	0	1
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	364	Iran (Islamic Republic of)	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2006, 2008, 2010, 2012, 2013, 2014]	2006	2014	6	0	4
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	398	Kazakhstan	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[1999, 2007, 2009]	1999	2009	3	0	0
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	417	Kyrgyzstan	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[1999, 2009]	1999	2009	2	0	0
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	462	Maldives	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	73.09672546	-0.614385021	1.0	4	Country or Area	Central and Southern Asia	[2006]	2006	2006	1	0	0
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	524	Nepal	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	83.94678863	28.25866332	1.0	4	Country or Area	Central and Southern Asia	[2011]	2011	2011	1	0	1
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	586	Pakistan	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2005, 2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2005	2014	9	0	5
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	144	Sri Lanka	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	80.70489654	7.614693343	1.0	4	Country or Area	Central and Southern Asia	[2001, 2008, 2009]	2001	2009	3	0	0
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	762	Tajikistan	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	69.294998	38.43069666	1.0	4	Country or Area	Central and Southern Asia	[2000]	2000	2000	1	0	0
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	795	Turkmenistan	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	58.9787665	40.0912346	1.0	4	Country or Area	Central and Southern Asia	[1995]	1995	1995	1	0	0
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	860	Uzbekistan	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	63.11944558	41.77560518	1.0	4	Country or Area	Central and Southern Asia	[2013, 2014, 2015]	2013	2015	3	1	3
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	116	Cambodia	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	104.922836	12.71163737	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2007]	2007	2007	1	0	0
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	156	China	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	104.1403375	32.30955217	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010]	2010	2010	1	0	1
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2006, 2008, 2009, 2010, 2011, 2014, 2015]	2006	2015	7	1	4
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	446	China, Macao Special Administrative Region	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	113.5665388	22.1237259		4	Country or Area	Eastern and South-Eastern Asia	[2001, 2006, 2011]	2001	2011	3	0	1
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	360	Indonesia	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2006, 2007, 2008, 2009, 2011, 2014, 2015]	2006	2015	7	1	3
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	392	Japan	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010]	2010	2010	1	0	1
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	608	Philippines	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2008, 2010, 2013]	2000	2013	4	0	2
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	410	Republic of Korea	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2005, 2009, 2010]	2000	2010	4	0	1
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	702	Singapore	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	103.8107883	1.361009155	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2005	2015	11	1	6
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	764	Thailand	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2004, 2006, 2010, 2013, 2016]	2004	2016	5	1	3
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	704	Viet Nam	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2009]	2009	2009	1	0	0
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	8	Albania	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	20.06660928	41.13897007	1.0	4	Country or Area	Europe and Northern America	[2001, 2008, 2011, 2012]	2001	2012	4	0	2
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	20	Andorra	F	Female	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_5T8	Female, 25 years old and over, short-cycle tertiary (isced 5) or higher	1.576257417	42.54548611	1.0	4	Country or Area	Europe and Northern America	[2003, 2004, 2005, 2006, 2014, 2015]	2003	2015	6	1	2
