INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	268	Georgia	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	43.3713615	42.04813028	1.0	4	Country or Area	Northern Africa and Western Asia	[2002, 2014]	2002	2014	2	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	266	Gabon	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	11.78727747	-0.60687619	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 2012]	1993	2012	2	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	233	Estonia	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[1989, 2000, 2011]	1989	2011	3	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	426	Lesotho	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2009, 2014]	2000	2014	3	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	422	Lebanon	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	35.89391711	33.92152458	1.0	4	Country or Area	Northern Africa and Western Asia	[2007, 2009]	2007	2009	2	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	418	Lao People's Democratic Republic	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1995, 2000, 2001, 2005, 2011]	1995	2011	5	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	417	Kyrgyzstan	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[1999, 2009]	1999	2009	2	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	414	Kuwait	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	47.49305029	29.53949468	1.0	4	Country or Area	Northern Africa and Western Asia	[1975, 1980, 1985, 1995, 2005, 2006, 2007, 2008, 2010, 2012, 2013, 2015]	1975	2015	12	1	4
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	454	Malawi	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[1987, 1998, 2010, 2014, 2015]	1987	2015	5	1	3
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	450	Madagascar	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2009, 2012]	2000	2012	3	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	446	China, Macao Special Administrative Region	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	113.5665388	22.1237259		4	Country or Area	Eastern and South-Eastern Asia	[1981, 2001, 2006, 2011, 2016]	1981	2016	5	1	2
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	440	Lithuania	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[1989, 2001, 2011]	1989	2011	3	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	434	Libya	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	18.0295985	27.04042819	1.0	4	Country or Area	Northern Africa and Western Asia	[1984]	1984	1984	1	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	430	Liberia	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[1984, 2007]	1984	2007	2	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	428	Latvia	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[1989, 2000, 2011]	1989	2011	3	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	384	Côte d'Ivoire	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[1988, 1998, 2000, 2012, 2014]	1988	2014	5	0	2
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	380	Italy	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[1981, 2001, 2011]	1981	2011	3	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	376	Israel	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	34.62277992	31.06164552	1.0	4	Country or Area	Northern Africa and Western Asia	[1983]	1983	1983	1	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	368	Iraq	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	364	Iran (Islamic Republic of)	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[1976, 1986, 1991, 1996, 2005, 2006, 2008, 2012, 2013, 2014]	1976	2014	10	0	3
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	408	Democratic People's Republic of Korea	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	127.1803633	40.1462645	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2008]	2008	2008	1	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	404	Kenya	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2007, 2014]	2000	2014	3	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	400	Jordan	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	37.13024774	30.65365973	1.0	4	Country or Area	Northern Africa and Western Asia	[1979, 2003, 2005, 2007, 2010, 2011, 2012]	1979	2012	7	0	3
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	398	Kazakhstan	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[1989, 1999, 2009, 2010]	1989	2010	4	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	388	Jamaica	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[1999]	1999	1999	1	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	76	Brazil	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[1980, 2000, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	1980	2014	12	0	5
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	72	Botswana	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[1991, 2003]	1991	2003	2	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	70	Bosnia and Herzegovina	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[1991, 2000, 2011, 2013]	1991	2013	4	0	2
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	68	Bolivia (Plurinational State of)	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[1976, 1992, 2001, 2007, 2008, 2009, 2011, 2012, 2015]	1976	2015	9	1	3
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	112	Belarus	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[1989, 1999, 2009]	1989	2009	3	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	108	Burundi	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	29.89080992	-3.366387428	1.0	4	Country or Area	Sub-Saharan Africa	[1979, 1990, 2000, 2008, 2014]	1979	2014	5	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	104	Myanmar	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	96.51752295	21.19332882	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1983, 2000, 2016]	1983	2016	3	1	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	100	Bulgaria	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	96	Brunei Darussalam	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	114.6288563	4.49736984	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1981, 1991, 2001, 2011]	1981	2011	4	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	50.01064725	40.39229544	1.0	4	Country or Area	Northern Africa and Western Asia	[1999, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	1999	2016	10	2	7
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	24	Angola	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	17.57817062	-12.33724746	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2014]	2001	2014	2	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	20	Andorra	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	1.576257417	42.54548611	1.0	4	Country or Area	Europe and Northern America	[2015, 2016]	2015	2016	2	2	2
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	12	Algeria	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[1987, 2002, 2006, 2008]	1987	2008	4	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	8	Albania	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	20.06660928	41.13897007	1.0	4	Country or Area	Europe and Northern America	[2001, 2008, 2011, 2012]	2001	2012	4	0	2
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	4	Afghanistan	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	66.02688198	33.83160199	1.0	4	Country or Area	Central and Southern Asia	[1979, 2011]	1979	2011	2	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	64	Bhutan	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	90.45098484	27.39598568	1.0	4	Country or Area	Central and Southern Asia	[2005, 2012]	2005	2012	2	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	52	Barbados	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-59.5346489	13.13648273	1.0	4	Country or Area	Latin America and the Caribbean	[1970]	1970	1970	1	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	51	Armenia	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[1989, 2001, 2011]	1989	2011	3	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	50	Bangladesh	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[1981, 1991, 2001, 2007, 2011, 2016]	1981	2016	6	1	2
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	48	Bahrain	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	50.5490754	26.04407747	1.0	4	Country or Area	Northern Africa and Western Asia	[1981, 1991, 2001, 2010]	1981	2010	4	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	32	Argentina	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[1980, 1991, 2001, 2015]	1980	2015	4	1	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	196	Cyprus	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[1992, 2001, 2011]	1992	2011	3	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	192	Cuba	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-79.54460144	22.10030366	1.0	4	Country or Area	Latin America and the Caribbean	[2002, 2012]	2002	2012	2	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	191	Croatia	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	17.95874553	45.45172212	1.0	4	Country or Area	Europe and Northern America	[1991, 2001, 2011]	1991	2011	3	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	188	Costa Rica	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[1984, 2000, 2011]	1984	2011	3	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	180	Democratic Republic of the Congo	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	23.65496507	-2.877154732	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2007, 2012, 2016]	2001	2016	4	1	2
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	174	Comoros	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	43.34234565	-11.66121732	1.0	4	Country or Area	Sub-Saharan Africa	[1980, 2000, 2012]	1980	2012	3	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	170	Colombia	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[1993, 1996, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2014, 2015]	1993	2015	12	1	4
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	214	Dominican Republic	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[1981, 2002, 2007, 2010, 2011, 2012, 2013, 2014, 2015]	1981	2015	9	1	6
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	204	Benin	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	2.339933594	9.65401646	1.0	4	Country or Area	Sub-Saharan Africa	[1979, 1992, 2002, 2006, 2012]	1979	2012	5	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	148	Chad	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	18.66618401	15.36279341	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 2000, 2004, 2015, 2016]	1993	2016	5	2	2
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	144	Sri Lanka	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	80.70489654	7.614693343	1.0	4	Country or Area	Central and Southern Asia	[1981, 2001, 2006, 2008, 2010]	1981	2010	5	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	140	Central African Republic	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	20.93559492	7.003720791	1.0	4	Country or Area	Sub-Saharan Africa	[1975, 1988, 2000, 2010]	1975	2010	4	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	136	Cayman Islands	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-81.16740559	19.32266656		4	Country or Area	Latin America and the Caribbean	[2007]	2007	2007	1	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	132	Cabo Verde	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-23.63544151	15.07791834	1.0	4	Country or Area	Sub-Saharan Africa	[1990, 2012, 2015]	1990	2015	3	1	2
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	120	Cameroon	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	12.7419827	5.692387031	1.0	4	Country or Area	Sub-Saharan Africa	[1976, 2000, 2007, 2010]	1976	2010	4	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	116	Cambodia	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	104.922836	12.71163737	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1998, 2004, 2008, 2009]	1998	2009	4	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	156	China	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	104.1403375	32.30955217	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1982, 1990, 2000, 2010]	1982	2010	4	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	152	Chile	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[1982, 1992, 2002, 2008, 2009, 2011, 2013]	1982	2013	7	0	2
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	760	Syrian Arab Republic	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	38.50466565	35.01676176	1.0	4	Country or Area	Northern Africa and Western Asia	[1981, 2002, 2004]	1981	2004	3	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	748	Eswatini	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	31.50149288	-26.56471011	1.0	4	Country or Area	Sub-Saharan Africa	[1976, 1986, 2000, 2010]	1976	2010	4	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	740	Suriname	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-55.90626394	4.132603197	1.0	4	Country or Area	Latin America and the Caribbean	[2004, 2008, 2010, 2012]	2004	2012	4	0	2
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	729	Sudan	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	29.95650159	16.02643066	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2008]	2000	2008	2	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	728	South Sudan	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	30.32618773	7.290839152	1.0	4	Country or Area	Sub-Saharan Africa	[2008]	2008	2008	1	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	724	Spain	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[1981, 1991, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	1981	2016	14	2	7
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	784	United Arab Emirates	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	53.98279159	23.43322219	1.0	4	Country or Area	Northern Africa and Western Asia	[1975, 1985, 2005]	1975	2005	3	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	780	Trinidad and Tobago	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-61.29389504	10.41877263	1.0	4	Country or Area	Latin America and the Caribbean	[1980, 1990]	1980	1990	2	0	0
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	776	Tonga	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	-175.1959991	-21.19511329	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1976, 1996, 2006, 2011]	1976	2011	4	0	1
II.1	2e391327	Youth literacy rate of persons aged 15-24 years, by sex	ed7f11c7	Youth literacy rate of persons (15-24 years), by sex	768	Togo	M	Male	Y15T24	15 to 24 years old	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2006, 2009, 2011, 2015]	2000	2015	5	1	2
