INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	URBANIZATION	URBANIZATION_DESC	INCOME_WEALTH_QUANTILE	INCOME_WEALTH_QUANTILE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	328	Guyana	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q4	Male, lower secondary education, all areas, quintile 4	4500	GUY	-58.97322037	4.788012784	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2009, 2014]	2006	2014	3	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	328	Guyana	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q2	Male, lower secondary education, all areas, quintile 2	4500	GUY	-58.97322037	4.788012784	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2009, 2014]	2006	2014	3	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	328	Guyana	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q5	Male, lower secondary education, all areas, quintile 5 (richest)	4500	GUY	-58.97322037	4.788012784	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2009, 2014]	2006	2014	3	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	332	Haiti	M	Male	ISCED11_2	Lower secondary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T___T	Male, lower secondary education, all areas, total (national average) or no breakdown	4500	HTI	-72.33640958	18.40426539	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2003, 2005, 2012, 2017]	2000	2017	5	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	332	Haiti	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q1	Male, lower secondary education, all areas, quintile 1 (poorest)	4500	HTI	-72.33640958	18.40426539	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2012, 2017]	2005	2017	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	332	Haiti	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q3	Male, lower secondary education, all areas, quintile 3	4500	HTI	-72.33640958	18.40426539	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2012, 2017]	2005	2017	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	332	Haiti	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q2	Male, lower secondary education, all areas, quintile 2	4500	HTI	-72.33640958	18.40426539	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2012, 2017]	2005	2017	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	332	Haiti	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q5	Male, lower secondary education, all areas, quintile 5 (richest)	4500	HTI	-72.33640958	18.40426539	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2012, 2017]	2005	2017	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	332	Haiti	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q4	Male, lower secondary education, all areas, quintile 4	4500	HTI	-72.33640958	18.40426539	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2012, 2017]	2005	2017	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	340	Honduras	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q5	Male, lower secondary education, all areas, quintile 5 (richest)	4500	HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	3	8
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	340	Honduras	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q2	Male, lower secondary education, all areas, quintile 2	4500	HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	3	8
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	340	Honduras	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q1	Male, lower secondary education, all areas, quintile 1 (poorest)	4500	HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	3	8
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	340	Honduras	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q3	Male, lower secondary education, all areas, quintile 3	4500	HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	3	8
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	340	Honduras	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q4	Male, lower secondary education, all areas, quintile 4	4500	HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	12	3	8
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	340	Honduras	M	Male	ISCED11_2	Lower secondary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T___T	Male, lower secondary education, all areas, total (national average) or no breakdown	4500	HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2004, 2005, 2006, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2001	2018	13	3	8
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	348	Hungary	M	Male	ISCED11_2	Lower secondary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T___T	Male, lower secondary education, all areas, total (national average) or no breakdown	4500	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2005, 2011, 2013, 2014]	2005	2014	4	0	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	352	Iceland	M	Male	ISCED11_2	Lower secondary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T___T	Male, lower secondary education, all areas, total (national average) or no breakdown	4500	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2005, 2011, 2013, 2014]	2005	2014	4	0	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	356	India	M	Male	ISCED11_2	Lower secondary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T___T	Male, lower secondary education, all areas, total (national average) or no breakdown	4500	IND	79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2005, 2006, 2011, 2016]	2005	2016	4	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	356	India	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q3	Male, lower secondary education, all areas, quintile 3	4500	IND	79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2006, 2016]	2006	2016	2	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	356	India	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q1	Male, lower secondary education, all areas, quintile 1 (poorest)	4500	IND	79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2006, 2016]	2006	2016	2	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	356	India	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q4	Male, lower secondary education, all areas, quintile 4	4500	IND	79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2006, 2016]	2006	2016	2	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	356	India	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q5	Male, lower secondary education, all areas, quintile 5 (richest)	4500	IND	79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2006, 2016]	2006	2016	2	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	356	India	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q2	Male, lower secondary education, all areas, quintile 2	4500	IND	79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2006, 2016]	2006	2016	2	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	360	Indonesia	M	Male	ISCED11_2	Lower secondary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T___T	Male, lower secondary education, all areas, total (national average) or no breakdown	4500	IDN	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2003, 2008, 2012, 2017]	2000	2017	5	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	360	Indonesia	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q2	Male, lower secondary education, all areas, quintile 2	4500	IDN	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2003, 2008, 2017]	2003	2017	3	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	360	Indonesia	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q3	Male, lower secondary education, all areas, quintile 3	4500	IDN	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2003, 2008, 2017]	2003	2017	3	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	360	Indonesia	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q1	Male, lower secondary education, all areas, quintile 1 (poorest)	4500	IDN	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2003, 2008, 2017]	2003	2017	3	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	360	Indonesia	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q5	Male, lower secondary education, all areas, quintile 5 (richest)	4500	IDN	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2003, 2008, 2017]	2003	2017	3	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	360	Indonesia	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q4	Male, lower secondary education, all areas, quintile 4	4500	IDN	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2003, 2008, 2017]	2003	2017	3	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	368	Iraq	M	Male	ISCED11_2	Lower secondary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T___T	Male, lower secondary education, all areas, total (national average) or no breakdown	4500	IRQ	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2006, 2011, 2018]	2000	2018	4	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	368	Iraq	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q5	Male, lower secondary education, all areas, quintile 5 (richest)	4500	IRQ	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2011, 2018]	2011	2018	2	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	368	Iraq	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q1	Male, lower secondary education, all areas, quintile 1 (poorest)	4500	IRQ	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2011, 2018]	2011	2018	2	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	368	Iraq	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q2	Male, lower secondary education, all areas, quintile 2	4500	IRQ	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2011, 2018]	2011	2018	2	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	368	Iraq	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q4	Male, lower secondary education, all areas, quintile 4	4500	IRQ	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2011, 2018]	2011	2018	2	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	368	Iraq	M	Male	ISCED11_2	Lower secondary education	_T	All areas	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q3	Male, lower secondary education, all areas, quintile 3	4500	IRQ	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2011, 2018]	2011	2018	2	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	372	Ireland	M	Male	ISCED11_2	Lower secondary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T___T	Male, lower secondary education, all areas, total (national average) or no breakdown	4500	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2005, 2011, 2013, 2014]	2005	2014	4	0	3
