INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	404	Kenya	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y20T24__PHY+SEX	Female, 20 to 24 years old, physical and sexual	KEN	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	404	Kenya	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y45T49__PHY+SEX	Female, 45 to 49 years old, physical and sexual	KEN	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	404	Kenya	F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T19__PHY+SEX	Female, 15 to 19 years old, physical and sexual	KEN	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	404	Kenya	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y25T29__PHY+SEX	Female, 25 to 29 years old, physical and sexual	KEN	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	430	Liberia	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	LBR	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2007]	2007	2007	1	0	0
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	430	Liberia	F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y30T34__PHY+SEX	Female, 30 to 34 years old, physical and sexual	LBR	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2007]	2007	2007	1	0	0
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	430	Liberia	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y35T39__PHY+SEX	Female, 35 to 39 years old, physical and sexual	LBR	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2007]	2007	2007	1	0	0
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	430	Liberia	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y40T44__PHY+SEX	Female, 40 to 44 years old, physical and sexual	LBR	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2007]	2007	2007	1	0	0
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	430	Liberia	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y20T24__PHY+SEX	Female, 20 to 24 years old, physical and sexual	LBR	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2007]	2007	2007	1	0	0
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	430	Liberia	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y45T49__PHY+SEX	Female, 45 to 49 years old, physical and sexual	LBR	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2007]	2007	2007	1	0	0
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	430	Liberia	F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T19__PHY+SEX	Female, 15 to 19 years old, physical and sexual	LBR	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2007]	2007	2007	1	0	0
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	430	Liberia	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y25T29__PHY+SEX	Female, 25 to 29 years old, physical and sexual	LBR	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2007]	2007	2007	1	0	0
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	454	Malawi	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	454	Malawi	F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y30T34__PHY+SEX	Female, 30 to 34 years old, physical and sexual	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	454	Malawi	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y35T39__PHY+SEX	Female, 35 to 39 years old, physical and sexual	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	454	Malawi	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y40T44__PHY+SEX	Female, 40 to 44 years old, physical and sexual	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	454	Malawi	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y20T24__PHY+SEX	Female, 20 to 24 years old, physical and sexual	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	454	Malawi	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y45T49__PHY+SEX	Female, 45 to 49 years old, physical and sexual	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
