INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	124	Canada	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	CAN	-101.6575058	57.72360191	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	191	Croatia	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	HRV	17.95874553	45.45172212	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	196	Cyprus	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	CYP	33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	203	Czechia	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	CZE	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	208	Denmark	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	233	Estonia	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	246	Finland	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	FIN	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	250	France	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	276	Germany	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	300	Greece	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	GRC	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	348	Hungary	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	352	Iceland	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	372	Ireland	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	376	Israel	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	ISR	34.62277992	31.06164552	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	380	Italy	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	392	Japan	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	428	Latvia	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	440	Lithuania	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	442	Luxembourg	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	470	Malta	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	498	Republic of Moldova	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	MDA	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	499	Montenegro	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	MNE	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	528	Netherlands	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	NLD	5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	554	New Zealand	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	NZL	170.4755673	-43.98721568	1.0	4	Country or Area	Australia and New Zealand	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	578	Norway	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	616	Poland	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	POL	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	620	Portugal	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	PRT	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	642	Romania	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	ROU	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	643	Russian Federation	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	RUS	99.01404926	61.61899849	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	688	Serbia	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	SRB	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	703	Slovakia	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	SVK	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	705	Slovenia	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	724	Spain	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	752	Sweden	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	SWE	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	756	Switzerland	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	CHE	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
III.6	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	c68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	804	Ukraine	F	Female	Y_GE15	15 years old and over	SEX__AGE	F__Y_GE15	Female, 15 years old and over	UKR	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[2000, 2015, 2016]	2000	2016	3	2	2
