INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	ICT_SKILL	ICT_SKILL_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	705	Slovenia	_T	Both sexes or no breakdown by sex	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	_T__EPRS	Both sexes or no breakdown by sex, creating electronic presentations with presentation software	5000	SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	705	Slovenia	_T	Both sexes or no breakdown by sex	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	_T__COPA	Both sexes or no breakdown by sex, using copy and paste tools to duplicate or move information within a document	5000	SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2014, 2019]	2014	2019	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	705	Slovenia	_T	Both sexes or no breakdown by sex	INST	Connecting and installing new devices	SEX__ICT_SKILL	_T__INST	Both sexes or no breakdown by sex, connecting and installing new devices	5000	SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	705	Slovenia	_T	Both sexes or no breakdown by sex	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	_T__PCPR	Both sexes or no breakdown by sex, writing a computer program using a specialized programming language	5000	SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	705	Slovenia	_T	Both sexes or no breakdown by sex	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	_T__CMFL	Both sexes or no breakdown by sex, copying or moving a file or folder	5000	SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	705	Slovenia	_T	Both sexes or no breakdown by sex	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	_T__SOFT	Both sexes or no breakdown by sex, finding, downloading, installing and configuring software	5000	SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2015, 2016, 2019]	2015	2019	3	3	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	705	Slovenia	_T	Both sexes or no breakdown by sex	EMAIL	Sending e-mails with attached files	SEX__ICT_SKILL	_T__EMAIL	Both sexes or no breakdown by sex, sending e-mails with attached files	5000	SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2017, 2018]	2017	2018	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	716	Zimbabwe	_T	Both sexes or no breakdown by sex	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	_T__PCPR	Both sexes or no breakdown by sex, writing a computer program using a specialized programming language	5000	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	716	Zimbabwe	_T	Both sexes or no breakdown by sex	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	_T__SOFT	Both sexes or no breakdown by sex, finding, downloading, installing and configuring software	5000	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	716	Zimbabwe	_T	Both sexes or no breakdown by sex	EMAIL	Sending e-mails with attached files	SEX__ICT_SKILL	_T__EMAIL	Both sexes or no breakdown by sex, sending e-mails with attached files	5000	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	716	Zimbabwe	_T	Both sexes or no breakdown by sex	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	_T__COPA	Both sexes or no breakdown by sex, using copy and paste tools to duplicate or move information within a document	5000	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	716	Zimbabwe	_T	Both sexes or no breakdown by sex	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	_T__CMFL	Both sexes or no breakdown by sex, copying or moving a file or folder	5000	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	716	Zimbabwe	_T	Both sexes or no breakdown by sex	INST	Connecting and installing new devices	SEX__ICT_SKILL	_T__INST	Both sexes or no breakdown by sex, connecting and installing new devices	5000	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	716	Zimbabwe	_T	Both sexes or no breakdown by sex	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	_T__ARSP	Both sexes or no breakdown by sex, using basic arithmetic formula in a spreadsheet	5000	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	716	Zimbabwe	_T	Both sexes or no breakdown by sex	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	_T__EPRS	Both sexes or no breakdown by sex, creating electronic presentations with presentation software	5000	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	716	Zimbabwe	_T	Both sexes or no breakdown by sex	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	_T__TRAF	Both sexes or no breakdown by sex, transferring files between a computer and other devices	5000	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	724	Spain	_T	Both sexes or no breakdown by sex	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	_T__PCPR	Both sexes or no breakdown by sex, writing a computer program using a specialized programming language	5000	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	724	Spain	_T	Both sexes or no breakdown by sex	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	_T__COPA	Both sexes or no breakdown by sex, using copy and paste tools to duplicate or move information within a document	5000	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2014, 2015]	2014	2015	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	724	Spain	_T	Both sexes or no breakdown by sex	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	_T__CMFL	Both sexes or no breakdown by sex, copying or moving a file or folder	5000	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	724	Spain	_T	Both sexes or no breakdown by sex	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	_T__TRAF	Both sexes or no breakdown by sex, transferring files between a computer and other devices	5000	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	724	Spain	_T	Both sexes or no breakdown by sex	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	_T__EPRS	Both sexes or no breakdown by sex, creating electronic presentations with presentation software	5000	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	724	Spain	_T	Both sexes or no breakdown by sex	INST	Connecting and installing new devices	SEX__ICT_SKILL	_T__INST	Both sexes or no breakdown by sex, connecting and installing new devices	5000	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
