INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	main_statistics_field
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	F__Y55T64__U	Female, 55 to 64 years old, urban	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M___T___T	Male, all age ranges or no breakdown by age, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M___T__R	Male, all age ranges or no breakdown by age, rural	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M___T__U	Male, all age ranges or no breakdown by age, urban	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y_GE05___T	Male, 5 years old and over, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y_GE06___T	Male, 6 years old and over, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y_GE10__R	Male, 10 years old and over, rural	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y_GE10__U	Male, 10 years old and over, urban	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y_GE12___T	Male, 12 years old and over, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y_GE12__R	Male, 12 years old and over, rural	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y_GE12__U	Male, 12 years old and over, urban	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y_GE14___T	Male, 14 years old and over, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y_GE15__R	Male, 15 years old and over, rural	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y_GE15__U	Male, 15 years old and over, urban	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y_GE16___T	Male, 16 years old and over, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y_GE18___T	Male, 18 years old and over, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y_GE65___T	Male, 65 years old and over, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y_GE65__R	Male, 65 years old and over, rural	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y_GE65__U	Male, 65 years old and over, urban	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y15T24___T	Male, 15 to 24 years old, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y15T24__R	Male, 15 to 24 years old, rural	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y15T24__U	Male, 15 to 24 years old, urban	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y15T49__R	Male, 15 to 49 years old, rural	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y15T49__U	Male, 15 to 49 years old, urban	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y15T64___T	Male, 15 to 64 years old, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y20T64___T	Male, 20 to 64 years old, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y20T74___T	Male, 20 to 74 years old, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y25T44___T	Male, 25 to 44 years old, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y25T44__R	Male, 25 to 44 years old, rural	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y25T44__U	Male, 25 to 44 years old, urban	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y45T54___T	Male, 45 to 54 years old, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y45T54__R	Male, 45 to 54 years old, rural	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y45T54__U	Male, 45 to 54 years old, urban	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y45T64___T	Male, 45 to 64 years old, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y55T64___T	Male, 55 to 64 years old, all areas	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y55T64__R	Male, 55 to 64 years old, rural	400	
I.2	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	SEX__AGE__URBANIZATION	M__Y55T64__U	Male, 55 to 64 years old, urban	400	
I.3	Ia7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	Sd4e715ea	Labour force participation rate for persons aged 15-24, by sex	SEX__AGE	_O__Y15T24	Other, 15 to 24 years old	500	
I.3	Ia7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	Sd4e715ea	Labour force participation rate for persons aged 15-24, by sex	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	500	1
I.3	Ia7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	Sd4e715ea	Labour force participation rate for persons aged 15-24, by sex	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	500	
I.3	Ia7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	Sd4e715ea	Labour force participation rate for persons aged 15-24, by sex	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	500	
I.3	Ia7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	Sab331582	Labour force participation rate for persons aged 15+, by sex	SEX__AGE	_O__Y_GE15	Other, 15 years old and over	600	
I.3	Ia7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	Sab331582	Labour force participation rate for persons aged 15+, by sex	SEX__AGE	_T__Y_GE15	Both sexes or no breakdown by sex, 15 years old and over	600	1
I.3	Ia7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	Sab331582	Labour force participation rate for persons aged 15+, by sex	SEX__AGE	F__Y_GE15	Female, 15 years old and over	600	
I.3	Ia7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	Sab331582	Labour force participation rate for persons aged 15+, by sex	SEX__AGE	M__Y_GE15	Male, 15 years old and over	600	
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	SEX	_O	Other	700	
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	SEX	_T	Both sexes or no breakdown by sex	700	1
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	SEX	F	Female	700	
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	SEX	M	Male	700	
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	SEX	_T	Both sexes or no breakdown by sex	800	1
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	SEX	F	Female	800	
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	SEX	M	Male	800	
I.6	Ic273120e	Proportion of employed who are employers, by sex	Sc273120e	Proportion of employed who are employers, by sex	SEX	_T	Both sexes or no breakdown by sex	900	1
I.6	Ic273120e	Proportion of employed who are employers, by sex	Sc273120e	Proportion of employed who are employers, by sex	SEX	F	Female	900	
I.6	Ic273120e	Proportion of employed who are employers, by sex	Sc273120e	Proportion of employed who are employers, by sex	SEX	M	Male	900	
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	SEX__AGE	_O__Y15T24	Other, 15 to 24 years old	1000	
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	1000	1
