INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__ISCED11_2___T__Q3,OBS_VALUE___T__ISCED11_2___T__Q2,OBS_VALUE___T__ISCED11_2___T__Q1,OBS_VALUE___T__ISCED11_2___T__Q4,OBS_VALUE___T__ISCED11_2___T__Q5,OBS_VALUE___T__ISCED11_2___T___T,OBS_VALUE__F__ISCED11_2___T___T,OBS_VALUE__F__ISCED11_2___T__Q3,OBS_VALUE__F__ISCED11_2___T__Q5,OBS_VALUE__F__ISCED11_2___T__Q4,OBS_VALUE__F__ISCED11_2___T__Q2,OBS_VALUE__F__ISCED11_2___T__Q1,OBS_VALUE__M__ISCED11_2___T__Q1,OBS_VALUE__M__ISCED11_2___T___T,OBS_VALUE__M__ISCED11_2___T__Q2,OBS_VALUE__M__ISCED11_2___T__Q4,OBS_VALUE__M__ISCED11_2___T__Q3,OBS_VALUE__M__ISCED11_2___T__Q5,OBS_VALUE___T__ISCED11_2__R__Q5,OBS_VALUE___T__ISCED11_2__R___T,OBS_VALUE___T__ISCED11_2__R__Q3,OBS_VALUE___T__ISCED11_2__R__Q2,OBS_VALUE___T__ISCED11_2__R__Q1,OBS_VALUE___T__ISCED11_2__R__Q4,OBS_VALUE__F__ISCED11_2__R__Q3,OBS_VALUE__F__ISCED11_2__R__Q1,OBS_VALUE__F__ISCED11_2__R__Q2,OBS_VALUE__F__ISCED11_2__R__Q4,OBS_VALUE__F__ISCED11_2__R___T,OBS_VALUE__F__ISCED11_2__R__Q5,OBS_VALUE__M__ISCED11_2__R__Q3,OBS_VALUE__M__ISCED11_2__R__Q2,OBS_VALUE__M__ISCED11_2__R__Q5,OBS_VALUE__M__ISCED11_2__R___T,OBS_VALUE__M__ISCED11_2__R__Q1,OBS_VALUE__M__ISCED11_2__R__Q4,OBS_VALUE___T__ISCED11_2__U__Q3,OBS_VALUE___T__ISCED11_2__U__Q4,OBS_VALUE___T__ISCED11_2__U___T,OBS_VALUE___T__ISCED11_2__U__Q5,OBS_VALUE___T__ISCED11_2__U__Q2,OBS_VALUE___T__ISCED11_2__U__Q1,OBS_VALUE__F__ISCED11_2__U___T,OBS_VALUE__F__ISCED11_2__U__Q4,OBS_VALUE__F__ISCED11_2__U__Q5,OBS_VALUE__F__ISCED11_2__U__Q3,OBS_VALUE__F__ISCED11_2__U__Q2,OBS_VALUE__F__ISCED11_2__U__Q1,OBS_VALUE__M__ISCED11_2__U__Q3,OBS_VALUE__M__ISCED11_2__U___T,OBS_VALUE__M__ISCED11_2__U__Q4,OBS_VALUE__M__ISCED11_2__U__Q5,OBS_VALUE__M__ISCED11_2__U__Q1,OBS_VALUE__M__ISCED11_2__U__Q2,NATURE___T__ISCED11_2___T__Q3,NATURE___T__ISCED11_2___T__Q2,NATURE___T__ISCED11_2___T__Q1,NATURE___T__ISCED11_2___T__Q4,NATURE___T__ISCED11_2___T__Q5,NATURE___T__ISCED11_2___T___T,NATURE__F__ISCED11_2___T___T,NATURE__F__ISCED11_2___T__Q3,NATURE__F__ISCED11_2___T__Q5,NATURE__F__ISCED11_2___T__Q4,NATURE__F__ISCED11_2___T__Q2,NATURE__F__ISCED11_2___T__Q1,NATURE__M__ISCED11_2___T__Q1,NATURE__M__ISCED11_2___T___T,NATURE__M__ISCED11_2___T__Q2,NATURE__M__ISCED11_2___T__Q4,NATURE__M__ISCED11_2___T__Q3,NATURE__M__ISCED11_2___T__Q5,NATURE___T__ISCED11_2__R__Q5,NATURE___T__ISCED11_2__R___T,NATURE___T__ISCED11_2__R__Q3,NATURE___T__ISCED11_2__R__Q2,NATURE___T__ISCED11_2__R__Q1,NATURE___T__ISCED11_2__R__Q4,NATURE__F__ISCED11_2__R__Q3,NATURE__F__ISCED11_2__R__Q1,NATURE__F__ISCED11_2__R__Q2,NATURE__F__ISCED11_2__R__Q4,NATURE__F__ISCED11_2__R___T,NATURE__F__ISCED11_2__R__Q5,NATURE__M__ISCED11_2__R__Q3,NATURE__M__ISCED11_2__R__Q2,NATURE__M__ISCED11_2__R__Q5,NATURE__M__ISCED11_2__R___T,NATURE__M__ISCED11_2__R__Q1,NATURE__M__ISCED11_2__R__Q4,NATURE___T__ISCED11_2__U__Q3,NATURE___T__ISCED11_2__U__Q4,NATURE___T__ISCED11_2__U___T,NATURE___T__ISCED11_2__U__Q5,NATURE___T__ISCED11_2__U__Q2,NATURE___T__ISCED11_2__U__Q1,NATURE__F__ISCED11_2__U___T,NATURE__F__ISCED11_2__U__Q4,NATURE__F__ISCED11_2__U__Q5,NATURE__F__ISCED11_2__U__Q3,NATURE__F__ISCED11_2__U__Q2,NATURE__F__ISCED11_2__U__Q1,NATURE__M__ISCED11_2__U__Q3,NATURE__M__ISCED11_2__U___T,NATURE__M__ISCED11_2__U__Q4,NATURE__M__ISCED11_2__U__Q5,NATURE__M__ISCED11_2__U__Q1,NATURE__M__ISCED11_2__U__Q2,isLatestValue___T__ISCED11_2___T__Q3,isLatestValue___T__ISCED11_2___T__Q2,isLatestValue___T__ISCED11_2___T__Q1,isLatestValue___T__ISCED11_2___T__Q4,isLatestValue___T__ISCED11_2___T__Q5,isLatestValue___T__ISCED11_2___T___T,isLatestValue__F__ISCED11_2___T___T,isLatestValue__F__ISCED11_2___T__Q3,isLatestValue__F__ISCED11_2___T__Q5,isLatestValue__F__ISCED11_2___T__Q4,isLatestValue__F__ISCED11_2___T__Q2,isLatestValue__F__ISCED11_2___T__Q1,isLatestValue__M__ISCED11_2___T__Q1,isLatestValue__M__ISCED11_2___T___T,isLatestValue__M__ISCED11_2___T__Q2,isLatestValue__M__ISCED11_2___T__Q4,isLatestValue__M__ISCED11_2___T__Q3,isLatestValue__M__ISCED11_2___T__Q5,isLatestValue___T__ISCED11_2__R__Q5,isLatestValue___T__ISCED11_2__R___T,isLatestValue___T__ISCED11_2__R__Q3,isLatestValue___T__ISCED11_2__R__Q2,isLatestValue___T__ISCED11_2__R__Q1,isLatestValue___T__ISCED11_2__R__Q4,isLatestValue__F__ISCED11_2__R__Q3,isLatestValue__F__ISCED11_2__R__Q1,isLatestValue__F__ISCED11_2__R__Q2,isLatestValue__F__ISCED11_2__R__Q4,isLatestValue__F__ISCED11_2__R___T,isLatestValue__F__ISCED11_2__R__Q5,isLatestValue__M__ISCED11_2__R__Q3,isLatestValue__M__ISCED11_2__R__Q2,isLatestValue__M__ISCED11_2__R__Q5,isLatestValue__M__ISCED11_2__R___T,isLatestValue__M__ISCED11_2__R__Q1,isLatestValue__M__ISCED11_2__R__Q4,isLatestValue___T__ISCED11_2__U__Q3,isLatestValue___T__ISCED11_2__U__Q4,isLatestValue___T__ISCED11_2__U___T,isLatestValue___T__ISCED11_2__U__Q5,isLatestValue___T__ISCED11_2__U__Q2,isLatestValue___T__ISCED11_2__U__Q1,isLatestValue__F__ISCED11_2__U___T,isLatestValue__F__ISCED11_2__U__Q4,isLatestValue__F__ISCED11_2__U__Q5,isLatestValue__F__ISCED11_2__U__Q3,isLatestValue__F__ISCED11_2__U__Q2,isLatestValue__F__ISCED11_2__U__Q1,isLatestValue__M__ISCED11_2__U__Q3,isLatestValue__M__ISCED11_2__U___T,isLatestValue__M__ISCED11_2__U__Q4,isLatestValue__M__ISCED11_2__U__Q5,isLatestValue__M__ISCED11_2__U__Q1,isLatestValue__M__ISCED11_2__U__Q2
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2000,71.38,54.14,34.81,82.19,90.11,67.95,71.51,80.88,87.79,86.87,53.27,37.85,32.29,64.5,55.04,78.8,62.11,93.62,56.49,43.06,42.99,33.2,18.67,52.87,49.89,,38.65,51.55,45.5,63.22,33.9,28.76,51.77,40.85,28.38,54.34,81.84,87.43,80.11,92.85,76.26,60.31,83.54,82.54,89.94,92.65,85.28,61.78,72.84,76.66,91.31,97.14,59.08,64.51,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2001,72.86,61.01,40.71,82.17,86.48,69.57,69.33,71.99,83.24,83.1,62.22,39.89,41.47,69.8,59.84,81.22,73.69,89.64,62.0,45.95,44.35,33.46,28.87,54.55,41.29,28.14,31.09,53.13,43.92,60.27,47.04,35.36,63.31,47.57,29.44,55.65,79.67,87.95,79.28,87.97,76.82,64.07,78.39,87.95,83.29,82.24,73.88,64.71,76.93,80.22,87.94,92.47,63.35,80.04,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2002,76.37,66.38,44.01,85.52,86.94,72.63,73.34,77.94,84.67,86.37,68.58,44.02,44.0,71.97,64.41,84.83,74.76,89.14,64.53,48.99,46.04,36.86,34.68,54.67,44.55,27.84,29.63,50.28,45.54,65.71,47.2,42.9,63.52,51.81,40.56,58.15,82.38,90.79,82.38,87.3,79.39,73.04,83.9,90.86,84.28,82.07,81.87,81.27,82.65,80.92,90.74,90.53,64.89,76.78,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2003,77.81,63.53,39.29,84.93,89.09,71.44,68.47,79.4,83.22,82.41,62.13,33.0,45.53,74.16,64.83,86.97,76.48,95.51,70.44,45.62,39.91,36.18,20.92,52.75,39.37,14.98,27.73,46.1,39.25,67.1,40.36,43.03,72.76,50.88,27.86,57.87,83.24,90.35,80.91,89.12,79.07,66.39,78.41,85.96,83.15,84.3,78.82,62.4,82.32,83.28,93.64,96.89,69.94,79.32,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2004,82.66,70.1,45.77,88.2,88.52,75.95,74.85,82.56,88.62,88.55,68.27,38.48,52.0,76.97,71.75,87.87,82.76,88.42,72.74,52.63,50.42,42.35,33.98,58.8,42.05,23.32,33.94,49.21,44.18,68.26,58.11,49.78,76.1,59.29,41.77,65.5,86.91,91.3,84.58,87.54,84.5,72.78,84.93,92.52,86.65,88.35,84.31,72.67,85.72,84.23,89.99,88.52,72.89,84.69,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2005,83.71,71.16,51.06,87.98,85.91,76.31,75.03,84.95,81.61,88.83,68.29,48.39,53.42,77.49,73.85,87.16,82.63,89.97,74.78,56.32,57.1,44.79,36.09,61.68,50.75,31.48,38.29,57.21,50.49,71.05,61.81,49.38,77.54,60.8,41.24,64.76,89.08,88.52,84.17,86.32,84.09,73.39,83.51,89.5,81.68,89.39,85.02,72.53,88.79,84.82,87.54,90.78,74.32,83.24,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2006,84.59,69.39,55.73,89.99,88.97,78.17,78.46,85.91,85.84,91.25,70.18,53.34,57.82,77.88,68.67,88.51,83.33,92.03,70.64,56.02,51.36,51.86,42.66,58.02,49.3,38.13,47.65,56.45,53.1,69.23,52.79,55.03,71.72,58.33,47.4,59.27,92.75,89.34,86.72,90.04,84.97,76.28,86.9,87.0,87.4,95.31,87.14,75.51,89.75,86.53,91.8,92.9,77.07,82.88,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2007,85.39,72.77,55.17,90.24,94.24,80.35,79.97,84.9,92.92,90.59,73.72,50.66,59.61,80.74,71.92,89.88,85.84,96.05,75.32,58.97,59.74,50.49,49.57,54.82,51.42,49.63,39.77,52.82,53.63,70.32,67.37,60.55,79.43,63.61,49.52,56.41,90.2,93.26,87.9,94.68,85.82,76.05,88.33,94.54,92.7,89.59,86.48,77.67,90.85,87.44,91.85,97.36,74.38,85.22,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2008,84.99,75.09,58.49,91.51,91.54,80.76,80.77,86.07,88.2,90.45,77.34,57.62,59.29,80.75,72.84,92.52,83.86,95.41,78.21,61.62,57.87,53.5,48.42,65.05,55.38,40.18,47.71,63.46,58.8,81.58,60.08,58.11,75.7,64.01,55.76,66.48,90.06,94.15,87.76,90.22,83.69,80.24,87.86,92.45,86.49,89.51,85.8,84.65,90.64,87.65,95.84,94.74,75.77,81.27,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2009,83.19,77.83,60.01,92.71,93.24,81.62,82.37,86.15,92.66,94.89,78.25,57.11,62.65,80.9,77.4,90.57,80.68,93.84,79.06,64.06,61.97,48.8,53.18,70.24,57.75,46.63,45.18,70.4,62.16,84.71,65.55,51.8,74.89,65.65,60.21,70.13,88.11,94.1,88.2,94.0,85.81,79.85,89.25,95.81,92.81,89.13,87.51,81.34,87.14,87.14,92.45,95.43,78.31,84.23,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,84.49,78.79,64.51,90.89,95.06,82.7,82.7,86.48,94.24,91.16,77.38,64.23,64.8,82.71,80.0,90.59,82.81,95.83,81.25,66.53,63.45,57.85,52.6,70.48,62.85,50.44,58.3,67.92,64.88,80.72,64.02,57.47,81.64,67.89,54.71,72.31,90.29,92.84,88.67,94.92,83.87,82.98,88.69,92.12,94.02,92.48,84.28,81.87,88.12,88.66,93.62,95.73,84.15,83.5,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2011,86.47,79.91,69.18,92.39,93.63,84.38,83.97,86.44,91.65,91.8,81.54,67.73,70.59,84.76,78.41,93.01,86.49,95.35,79.83,69.63,69.63,63.48,60.09,72.01,69.77,52.86,60.86,72.63,68.33,81.07,69.53,65.57,78.84,70.67,66.15,71.53,91.29,93.74,89.53,94.08,87.63,81.3,88.85,92.68,91.89,91.17,87.96,81.47,91.41,90.21,94.82,95.83,81.09,87.33,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2012,87.04,81.93,72.77,93.46,93.04,85.65,86.6,88.75,91.91,96.07,83.79,71.33,74.2,84.72,80.08,90.82,85.43,94.19,82.26,72.2,68.27,70.18,63.29,72.54,66.74,56.05,67.74,71.6,70.53,85.31,69.69,72.59,79.87,73.67,70.24,73.3,92.43,95.92,90.36,92.62,87.39,84.05,91.8,96.93,89.72,94.93,89.98,86.59,89.8,88.89,94.86,95.42,81.24,84.87,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2013,89.54,81.78,70.07,93.1,95.34,85.98,86.36,90.82,95.59,94.69,83.7,67.58,72.64,85.63,79.93,91.75,88.31,95.1,82.89,72.95,69.81,70.49,60.18,77.87,71.29,53.9,73.2,77.39,72.35,85.88,68.54,68.33,80.59,73.47,67.37,78.24,91.88,95.09,90.42,95.48,90.76,79.51,90.8,96.54,95.68,92.02,91.13,80.13,91.77,90.05,93.82,95.27,78.84,90.36,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2014,88.68,85.67,73.09,93.83,96.94,87.34,88.33,90.09,97.88,95.87,87.85,72.62,73.54,86.45,83.68,92.22,87.3,96.17,83.9,74.57,72.54,68.69,64.94,79.46,73.13,58.81,69.01,81.2,74.88,89.67,72.05,68.41,79.41,74.31,70.77,78.17,91.26,96.85,91.71,97.11,89.0,86.38,92.69,97.36,97.45,93.88,88.52,89.04,88.84,90.81,96.45,96.83,83.61,89.48,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2015,90.84,84.5,74.12,91.97,97.31,87.66,88.84,91.53,98.7,92.4,87.58,73.98,74.24,86.53,81.31,91.55,90.16,96.16,86.97,76.68,77.07,70.35,63.2,82.05,77.49,59.45,68.23,83.41,76.71,89.85,76.68,71.95,84.48,76.65,66.46,80.94,92.29,93.13,91.05,98.21,90.76,82.68,92.31,94.43,98.34,92.1,91.42,87.13,92.48,89.82,91.87,98.1,78.4,90.04,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2016,91.82,87.56,76.01,95.27,95.01,89.26,89.85,92.11,97.33,96.66,88.16,75.25,76.79,88.69,86.96,94.04,91.55,92.7,86.41,76.4,74.32,74.64,64.2,79.72,72.13,57.82,76.86,81.0,75.72,88.03,76.62,72.23,85.18,77.04,69.95,78.47,93.21,96.41,92.97,95.4,92.86,87.45,93.88,97.54,98.06,93.97,93.41,87.57,92.49,92.08,95.49,92.5,87.33,92.3,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2017,91.91,86.36,79.58,94.32,97.87,89.85,91.7,95.01,98.29,97.16,89.72,78.69,80.41,88.11,83.11,91.72,88.91,97.48,85.33,79.78,83.65,74.86,68.05,84.59,83.31,65.81,78.11,85.73,80.11,88.41,83.92,71.79,82.61,79.48,71.05,83.77,95.47,95.82,92.86,98.29,89.98,85.93,95.06,98.13,98.32,97.62,94.02,87.95,93.41,90.76,93.54,98.27,84.0,85.9,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
