INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__Y_GE15,OBS_VALUE__F__Y_GE15,OBS_VALUE__M__Y_GE15,NATURE___T__Y_GE15,NATURE__F__Y_GE15,NATURE__M__Y_GE15,COMMENT_OBS___T__Y_GE15,COMMENT_OBS__F__Y_GE15,COMMENT_OBS__M__Y_GE15,isLatestValue___T__Y_GE15,isLatestValue__F__Y_GE15,isLatestValue__M__Y_GE15
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",368,Iraq,IRQ,43.76606267,33.05013795,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,10.97,7.44,14.57,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",368,Iraq,IRQ,43.76606267,33.05013795,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,22.67,19.5,25.82,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",372,Ireland,IRL,-7.121425272,53.25274054,Europe and Northern America,G,Global,2021,PT,Percent,2011,93.89,92.2,95.74,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",372,Ireland,IRL,-7.121425272,53.25274054,Europe and Northern America,G,Global,2021,PT,Percent,2014,94.71,94.77,94.65,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",372,Ireland,IRL,-7.121425272,53.25274054,Europe and Northern America,G,Global,2021,PT,Percent,2017,95.34,95.31,95.38,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",376,Israel,ISR,34.62277992,31.06164552,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,90.47,92.44,88.4,G,G,G,The sample excludes East Jerusalem. This area is included in the sample of West Bank and Gaza.,The sample excludes East Jerusalem. This area is included in the sample of West Bank and Gaza.,The sample excludes East Jerusalem. This area is included in the sample of West Bank and Gaza.,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",376,Israel,ISR,34.62277992,31.06164552,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,89.95,90.02,89.89,G,G,G,The sample does not include the area of East Jerusalem. This area is included in the sample of Palestinian Territories.,The sample does not include the area of East Jerusalem. This area is included in the sample of Palestinian Territories.,The sample does not include the area of East Jerusalem. This area is included in the sample of Palestinian Territories.,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",376,Israel,ISR,34.62277992,31.06164552,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,92.81,93.7,91.89,G,G,G,Global Findex data exclude East Jerusalem. This area is included in the sample for West Bank and Gaza.,Global Findex data exclude East Jerusalem. This area is included in the sample for West Bank and Gaza.,Global Findex data exclude East Jerusalem. This area is included in the sample for West Bank and Gaza.,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2021,PT,Percent,2011,71.01,64.35,79.13,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2021,PT,Percent,2014,87.33,83.16,91.87,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2021,PT,Percent,2017,93.79,91.62,96.14,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",384,Côte d'Ivoire,CIV,-5.552690016,7.62211586,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,34.32,29.16,39.2,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",384,Côte d'Ivoire,CIV,-5.552690016,7.62211586,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,41.33,35.56,46.6,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",388,Jamaica,JAM,-77.31068409,18.15616857,Latin America and the Caribbean,G,Global,2021,PT,Percent,2011,70.99,67.12,75.07,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",388,Jamaica,JAM,-77.31068409,18.15616857,Latin America and the Caribbean,G,Global,2021,PT,Percent,2014,78.46,77.76,79.2,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2011,96.42,96.84,95.97,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2014,96.65,97.02,96.24,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2017,98.24,98.06,98.46,G,G,G,"Global Findex data exclude 12 municipalities near the nuclear power plant in Fukushima, representing less than 1 percent of the population.","Global Findex data exclude 12 municipalities near the nuclear power plant in Fukushima, representing less than 1 percent of the population.","Global Findex data exclude 12 municipalities near the nuclear power plant in Fukushima, representing less than 1 percent of the population.",True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",398,Kazakhstan,KAZ,66.65359159,48.01963494,Central and Southern Asia,G,Global,2021,PT,Percent,2011,42.11,43.73,40.23,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",398,Kazakhstan,KAZ,66.65359159,48.01963494,Central and Southern Asia,G,Global,2021,PT,Percent,2014,53.91,55.59,52.0,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",398,Kazakhstan,KAZ,66.65359159,48.01963494,Central and Southern Asia,G,Global,2021,PT,Percent,2017,58.7,60.29,56.9,G,G,G,,,,True,True,True
