INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__Y_GE15,OBS_VALUE__F__Y_GE15,OBS_VALUE__M__Y_GE15,OBS_VALUE___O__Y_GE15,NATURE___T__Y_GE15,NATURE__F__Y_GE15,NATURE__M__Y_GE15,NATURE___O__Y_GE15,COMMENT_OBS___T__Y_GE15,COMMENT_OBS__F__Y_GE15,COMMENT_OBS__M__Y_GE15,COMMENT_OBS___O__Y_GE15,isLatestValue___T__Y_GE15,isLatestValue__F__Y_GE15,isLatestValue__M__Y_GE15,isLatestValue___O__Y_GE15
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",192,Cuba,CUB,-79.54460144,22.10030366,Latin America and the Caribbean,G,Global,2021,PT,Percent,2007,44.1,33.6,54.5,,C,C,C,,Nonstandard age group: Excluding ages 15-16,Nonstandard age group: Excluding ages 15-16,Nonstandard age group: Excluding ages 15-16,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",192,Cuba,CUB,-79.54460144,22.10030366,Latin America and the Caribbean,G,Global,2021,PT,Percent,2008,54.33,41.17,67.6,,C,C,C,,Nonstandard age group: Excluding ages 15-16Age coverage - minimum age: 17 years old,Nonstandard age group: Excluding ages 15-16Age coverage - minimum age: 17 years old,Nonstandard age group: Excluding ages 15-16Age coverage - minimum age: 17 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",192,Cuba,CUB,-79.54460144,22.10030366,Latin America and the Caribbean,G,Global,2021,PT,Percent,2009,55.6,42.34,68.97,,C,C,C,,Nonstandard age group: Excluding ages 15-16,Nonstandard age group: Excluding ages 15-16,Nonstandard age group: Excluding ages 15-16,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",192,Cuba,CUB,-79.54460144,22.10030366,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,55.0,41.83,68.3,,C,C,C,,Nonstandard age group: Excluding ages 15-16,Nonstandard age group: Excluding ages 15-16,Nonstandard age group: Excluding ages 15-16,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",192,Cuba,CUB,-79.54460144,22.10030366,Latin America and the Caribbean,G,Global,2021,PT,Percent,2011,55.58,41.59,69.68,,C,C,C,,Age coverage - minimum age: 17 years old,Age coverage - minimum age: 17 years old,Age coverage - minimum age: 17 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",192,Cuba,CUB,-79.54460144,22.10030366,Latin America and the Caribbean,G,Global,2021,PT,Percent,2012,74.18,57.38,89.46,,C,C,C,,Age coverage - minimum age: 17 years old,Age coverage - minimum age: 17 years old,Age coverage - minimum age: 17 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",192,Cuba,CUB,-79.54460144,22.10030366,Latin America and the Caribbean,G,Global,2021,PT,Percent,2013,72.9,57.3,87.1,,C,C,C,,Nonstandard age group: Excluding ages 15-16,Nonstandard age group: Excluding ages 15-16,Nonstandard age group: Excluding ages 15-16,,True,True,True,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1990,65.01,48.24,82.29,,C,C,C,,Population coverage: Excluding armed forces and/or conscripts,Population coverage: Excluding armed forces and/or conscripts,Population coverage: Excluding armed forces and/or conscripts,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1991,65.18,48.74,82.13,,C,C,C,,Population coverage: Excluding armed forces and/or conscripts,Population coverage: Excluding armed forces and/or conscripts,Population coverage: Excluding armed forces and/or conscripts,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1992,59.28,43.26,75.86,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1995,62.53,47.56,77.96,,C,C,C,,Population coverage: Excluding armed forces and/or conscripts,Population coverage: Excluding armed forces and/or conscripts,Population coverage: Excluding armed forces and/or conscripts,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2000,60.28,49.13,72.5,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2001,61.69,51.77,72.57,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2002,61.86,52.44,72.2,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2003,63.17,53.85,73.43,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2004,63.04,53.5,73.44,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2005,63.2,53.31,73.91,,C,C,C,,Break in series; ; Break in series: Methodology revised; Repository: Eurostat special tabulation,Break in series; ; Break in series: Methodology revised; Repository: Eurostat special tabulation,Break in series; ; Break in series: Methodology revised; Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2006,63.54,54.36,73.4,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2007,64.39,55.8,73.61,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2008,64.21,55.85,73.1,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2009,63.73,56.7,71.46,,C,C,C,,Break in series; ; Break in series: Methodology revised; Repository: Eurostat special tabulation,Break in series; ; Break in series: Methodology revised; Repository: Eurostat special tabulation,Break in series; ; Break in series: Methodology revised; Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,64.27,57.84,71.38,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,63.74,57.46,70.71,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2012,63.43,56.94,70.65,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2013,63.3,57.07,70.24,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,63.75,58.58,69.5,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,62.29,57.71,67.35,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,61.26,56.39,66.64,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,61.63,56.82,66.87,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,62.4,57.37,67.83,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2019,62.96,57.46,68.88,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2020,62.7,56.59,69.28,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,True,True,True,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",20,Andorra,AND,1.576257417,42.54548611,Europe and Northern America,G,Global,2021,PT,Percent,2006,61.45,,,,C,,,,Population coverage: Including armed forces and/or conscripts | Reference group coverage: Employees,,,,False,,,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",20,Andorra,AND,1.576257417,42.54548611,Europe and Northern America,G,Global,2021,PT,Percent,2007,59.46,,,,C,,,,Population coverage: Including armed forces and/or conscripts | Reference group coverage: Employees,,,,False,,,
