INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,NATURE__F,COMMENT_OBS__F,isLatestValue__F
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2003,37.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2004,36.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2005,39.4,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2006,40.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2007,39.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2008,40.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2009,39.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2010,40.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2011,38.2,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2012,36.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2013,38.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2014,37.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2015,39.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2016,37.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2017,37.6,C,Repository: Eurostat special tabulation;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2000,30.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2001,30.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2002,32.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2003,40.0,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2004,38.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2005,30.0,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2006,34.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2007,33.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2008,37.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2009,38.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2010,37.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2011,39.1,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2012,38.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2013,37.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2014,38.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2015,39.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2016,34.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,2019,PT,Percent,2017,33.0,C,Repository: Eurostat special tabulation;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,356,India,IND,79.3608464,22.34642074,Central and Southern Asia,2019,PT,Percent,2010,12.3,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,356,India,IND,79.3608464,22.34642074,Central and Southern Asia,2019,PT,Percent,2012,13.0,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,360,Indonesia,IDN,113.9174,-0.994582204,Eastern and South-Eastern Asia,2019,PT,Percent,2007,15.8,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,360,Indonesia,IDN,113.9174,-0.994582204,Eastern and South-Eastern Asia,2019,PT,Percent,2008,16.4,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,360,Indonesia,IDN,113.9174,-0.994582204,Eastern and South-Eastern Asia,2019,PT,Percent,2009,18.1,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,360,Indonesia,IDN,113.9174,-0.994582204,Eastern and South-Eastern Asia,2019,PT,Percent,2010,19.4,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,372,Ireland,IRL,-7.121425272,53.25274054,Europe and Northern America,2019,PT,Percent,2000,35.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,372,Ireland,IRL,-7.121425272,53.25274054,Europe and Northern America,2019,PT,Percent,2001,39.9,C,Repository: Eurostat special tabulation;,False
