INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,OBS_VALUE__M,OBS_VALUE___O,OBS_VALUE___T,NATURE__F,NATURE__M,NATURE___O,NATURE___T,COMMENT_OBS__F,COMMENT_OBS__M,COMMENT_OBS___O,COMMENT_OBS___T,isLatestValue__F,isLatestValue__M,isLatestValue___O,isLatestValue___T
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2003,36.6,30.0,,32.4,C,C,,C,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2004,39.4,32.4,,34.8,C,C,,C,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2006,35.0,28.5,,31.0,C,C,,C,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,37.1,28.2,,31.4,C,C,,C,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2011,32.0,27.5,,29.0,C,C,,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,Repository: ILO-STATISTICS - Micro data processing,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2012,38.2,26.5,,30.8,C,C,,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,Repository: ILO-STATISTICS - Micro data processing,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2013,35.4,28.5,,30.9,C,C,,C,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2014,32.7,25.0,,27.7,C,C,,C,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2016,33.4,22.3,,26.1,C,C,,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,Repository: ILO-STATISTICS - Micro data processing,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2017,35.6,24.2,,28.0,C,C,,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,Repository: ILO-STATISTICS - Micro data processing,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2018,33.8,25.3,,28.2,C,C,,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,Repository: ILO-STATISTICS - Micro data processing,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2019,30.6,22.7,,25.4,C,C,,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,Repository: ILO-STATISTICS - Micro data processing,True,True,,True
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",324,Guinea,GIN,-11.28173419,11.00210343,Sub-Saharan Africa,G,Global,2021,PT,Percent,2002,55.9,61.8,,58.6,C,C,,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,Repository: ILO-STATISTICS - Micro data processing,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",324,Guinea,GIN,-11.28173419,11.00210343,Sub-Saharan Africa,G,Global,2021,PT,Percent,2019,62.6,63.8,,63.3,C,C,,C,Repository: ILO-STATISTICS - Micro data processing Age coverage - minimum age: 10 years old Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing Age coverage - minimum age: 10 years old Age coverage - maximum age: 75 years old,,Repository: ILO-STATISTICS - Micro data processing Age coverage - minimum age: 10 years old Age coverage - maximum age: 75 years old,True,True,,True
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2021,PT,Percent,2018,24.5,24.4,,24.4,C,C,,C,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing Data reference period: Third quarter","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing Data reference period: Third quarter",,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing Data reference period: Third quarter",True,True,,True
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",332,Haiti,HTI,-72.33640958,18.40426539,Latin America and the Caribbean,G,Global,2021,PT,Percent,2012,51.4,48.7,,49.8,C,C,,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,Repository: ILO-STATISTICS - Micro data processing,True,True,,True
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,G,Global,2021,PT,Percent,2005,40.7,25.8,,31.1,C,C,,C,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing Data reference period: Second quarter","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing Data reference period: Second quarter",,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing Data reference period: Second quarter",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,G,Global,2021,PT,Percent,2006,40.0,26.3,,31.1,C,C,,C,Repository: ILO-STATISTICS - Micro data processing Data reference period: Second quarter,Repository: ILO-STATISTICS - Micro data processing Data reference period: Second quarter,,Repository: ILO-STATISTICS - Micro data processing Data reference period: Second quarter,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,G,Global,2021,PT,Percent,2007,38.5,23.9,,29.0,C,C,,C,Repository: ILO-STATISTICS - Micro data processing Data reference period: Second quarter,Repository: ILO-STATISTICS - Micro data processing Data reference period: Second quarter,,Repository: ILO-STATISTICS - Micro data processing Data reference period: Second quarter,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,G,Global,2021,PT,Percent,2008,38.9,24.6,,29.7,C,C,,C,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,G,Global,2021,PT,Percent,2009,42.4,25.2,,31.4,C,C,,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,Repository: ILO-STATISTICS - Micro data processing,False,False,,False
