INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___O,OBS_VALUE___T,OBS_VALUE__F,OBS_VALUE__M,NATURE___O,NATURE___T,NATURE__F,NATURE__M,COMMENT_OBS___O,COMMENT_OBS___T,COMMENT_OBS__F,COMMENT_OBS__M,isLatestValue___O,isLatestValue___T,isLatestValue__F,isLatestValue__M
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",356,India,IND,79.3608464,22.34642074,Central and Southern Asia,G,Global,2021,PT,Percent,2018,80.5,80.3,76.0,81.1,C,C,C,C,Unreliable | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year,False,False,False,False
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",356,India,IND,79.3608464,22.34642074,Central and Southern Asia,G,Global,2021,PT,Percent,2019,79.7,79.8,75.7,80.7,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year,True,True,True,True
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",360,Indonesia,IDN,113.9174,-0.994582204,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2016,,78.5,80.2,77.3,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False,False
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",360,Indonesia,IDN,113.9174,-0.994582204,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2017,,78.5,80.3,77.4,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False,False
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",360,Indonesia,IDN,113.9174,-0.994582204,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2018,,76.5,77.9,75.6,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False,False
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",360,Indonesia,IDN,113.9174,-0.994582204,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2019,,74.7,75.9,73.8,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,True,True,True
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",384,Côte d'Ivoire,CIV,-5.552690016,7.62211586,Sub-Saharan Africa,G,Global,2021,PT,Percent,2012,,92.2,95.0,89.5,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,,False,False,False
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",384,Côte d'Ivoire,CIV,-5.552690016,7.62211586,Sub-Saharan Africa,G,Global,2021,PT,Percent,2013,,96.2,98.2,94.4,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False,False
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",384,Côte d'Ivoire,CIV,-5.552690016,7.62211586,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,,87.6,93.8,82.2,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False,False
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",384,Côte d'Ivoire,CIV,-5.552690016,7.62211586,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,,84.7,90.0,80.1,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,True,True,True
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",400,Jordan,JOR,37.13024774,30.65365973,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,,43.1,35.0,45.0,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,,False,False,False
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",400,Jordan,JOR,37.13024774,30.65365973,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,,46.8,30.3,50.1,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,,False,False,False
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",400,Jordan,JOR,37.13024774,30.65365973,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2019,,51.1,29.2,54.9,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,,True,True,True
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",417,Kyrgyzstan,KGZ,74.52324839,41.46204516,Central and Southern Asia,G,Global,2021,PT,Percent,2018,,50.4,40.6,56.5,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,,True,True,True
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",418,Lao People's Democratic Republic,LAO,101.9901968,20.27482773,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2017,,75.5,79.6,72.0,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,,True,True,True
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",419,Latin America and the Caribbean,,,,Latin America and the Caribbean,G,Global,2021,PT,Percent,2019,,51.5,54.1,49.4,,E,E,E,,,,,,True,True,True
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",422,Lebanon,LBN,35.89391711,33.92152458,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2019,,54.0,54.8,53.7,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,,True,True,True
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",430,Liberia,LBR,-9.311879038,6.448381009,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,,77.6,86.3,68.8,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,,False,False,False
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",430,Liberia,LBR,-9.311879038,6.448381009,Sub-Saharan Africa,G,Global,2021,PT,Percent,2012,,89.3,95.5,83.4,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False,False
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",430,Liberia,LBR,-9.311879038,6.448381009,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,,90.1,95.2,85.5,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,True,True,True
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",432,Landlocked developing countries (LLDCs),,,,,G,Global,2021,PT,Percent,2019,,62.0,64.5,62.5,,E,E,E,,,,,,True,True,True
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",450,Madagascar,MDG,46.6982339,-19.38514785,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,,83.9,88.6,78.8,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,True,True,True
I.9,Iddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",Sdf4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",454,Malawi,MWI,33.4884625,-13.40819859,Sub-Saharan Africa,G,Global,2021,PT,Percent,2013,,69.8,74.0,66.9,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,,True,True,True
