INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__Y_GE15,OBS_VALUE__F__Y_GE15,OBS_VALUE__M__Y_GE15,NATURE___T__Y_GE15,NATURE__F__Y_GE15,NATURE__M__Y_GE15,COMMENT_OBS___T__Y_GE15,COMMENT_OBS__F__Y_GE15,COMMENT_OBS__M__Y_GE15,isLatestValue___T__Y_GE15,isLatestValue__F__Y_GE15,isLatestValue__M__Y_GE15
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",20,Andorra,AND,1.576257417,42.54548611,Europe and Northern America,G,Global,2021,PT,Percent,2016,33.9,29.4,38.4,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",20,Andorra,AND,1.576257417,42.54548611,Europe and Northern America,G,Global,2021,PT,Percent,2017,33.9,29.4,38.4,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",20,Andorra,AND,1.576257417,42.54548611,Europe and Northern America,G,Global,2021,PT,Percent,2018,33.8,29.5,38.1,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",202,Sub-Saharan Africa,,,,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,18.4,9.6,27.1,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",202,Sub-Saharan Africa,,,,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,16.3,7.7,25.0,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",202,Sub-Saharan Africa,,,,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,14.6,6.1,23.1,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",202,Sub-Saharan Africa,,,,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,13.2,4.9,21.5,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",202,Sub-Saharan Africa,,,,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,12.9,4.7,21.2,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",202,Sub-Saharan Africa,,,,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,12.7,4.5,20.8,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",202,Sub-Saharan Africa,,,,Sub-Saharan Africa,G,Global,2021,PT,Percent,2018,12.4,4.3,20.6,E,E,E,,,,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",203,Czechia,CZE,15.33151382,49.73913871,Europe and Northern America,G,Global,2021,PT,Percent,2000,34.8,28.9,40.7,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",203,Czechia,CZE,15.33151382,49.73913871,Europe and Northern America,G,Global,2021,PT,Percent,2005,33.7,28.3,39.1,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",203,Czechia,CZE,15.33151382,49.73913871,Europe and Northern America,G,Global,2021,PT,Percent,2010,32.9,27.9,37.8,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",203,Czechia,CZE,15.33151382,49.73913871,Europe and Northern America,G,Global,2021,PT,Percent,2015,32.1,27.7,36.4,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",203,Czechia,CZE,15.33151382,49.73913871,Europe and Northern America,G,Global,2021,PT,Percent,2016,31.9,27.6,36.2,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",203,Czechia,CZE,15.33151382,49.73913871,Europe and Northern America,G,Global,2021,PT,Percent,2017,31.7,27.5,35.9,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",203,Czechia,CZE,15.33151382,49.73913871,Europe and Northern America,G,Global,2021,PT,Percent,2018,31.5,27.3,35.6,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",204,Benin,BEN,2.339933594,9.65401646,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,17.1,6.4,27.7,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",204,Benin,BEN,2.339933594,9.65401646,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,13.3,4.5,22.1,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",204,Benin,BEN,2.339933594,9.65401646,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,10.4,3.2,17.6,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",204,Benin,BEN,2.339933594,9.65401646,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,8.3,2.3,14.2,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",204,Benin,BEN,2.339933594,9.65401646,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,7.8,2.2,13.5,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",204,Benin,BEN,2.339933594,9.65401646,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,7.5,2.0,13.0,E,E,E,,,,False,False,False
