INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T,OBS_VALUE__F,OBS_VALUE__M,NATURE___T,NATURE__F,NATURE__M,COMMENT_OBS___T,COMMENT_OBS__F,COMMENT_OBS__M,isLatestValue___T,isLatestValue__F,isLatestValue__M
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,1997,8.6,11.84,6.03,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,1998,9.31,12.9,6.39,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,1999,7.7,10.09,5.74,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2000,7.25,10.14,4.88,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2001,7.78,10.39,5.62,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2002,6.8,9.26,4.75,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2003,8.39,11.1,6.11,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2004,8.61,11.64,6.07,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2005,9.93,12.98,7.36,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2006,9.3,12.28,6.81,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2007,10.59,13.65,8.04,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2008,9.87,12.56,7.62,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
